sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_0,2022-07-15T14:41:43.440Z,,,,,,6,4766.125,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,1208479.400000006,1208477.4,1203694.619,1203696.400000006,1203711.275,1208494.182,,,
fixation,canvas.Screen,0_5_1_0,2022-07-15T14:41:43.939Z,,,,,,6,500.125,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1208978.299999997,1208977.465,1208477.4,1208479.700000003,1208494.182,1208994.307,,,
stimulus,canvas.Screen,0_5_1_1,2022-07-15T14:41:45.302Z,,,,,,6,1346.99299999699,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,1210341.900000006,1210341.299999997,1208977.465,1208978.5,1208994.307,1210360.358,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T14:41:47.305Z,,,,0.545,,6,1999.9459999999963,timeout,,,0.545,,0.515,,,9,,,,,,,6,,,,,0.515,false,1212344.700000003,1212343.595,1210343.617,1210352,1210360.358,1212360.304,,106,
timeout,canvas.Screen,0_5_1_3,2022-07-15T14:41:47.307Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1212346.799999997,1212343.595,,1212346.5,,1212360.304,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T14:41:47.805Z,,,,,,6,499.9169999998994,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1212844.5,1212843.446,1212343.595,1212347,1212360.304,1212860.221,,,
trial,flow.Sequence,0_5_1,2022-07-15T14:41:47.806Z,,,,,,6,4349.2639999999665,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1212845,1212843.446,1208477.4,1208479.600000009,1208494.182,1212860.221,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T14:41:48.305Z,,,,,,9,500.1010000000242,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,1213344.299999997,1213343.43,1212843.446,1212845.200000003,1212860.221,1213360.322,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T14:41:49.504Z,,,,,,9,1181.578000006033,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D99.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D99.png,,,,,,,,,true,f,keypress(f),0.485,0.53,true,1214543.799999997,1214541.900000006,1213343.43,1213344.5,1213360.322,1214559.986,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T14:41:51.505Z,,,,0.53,,9,1999.8659999999218,timeout,,,0.485,,0.485,,,6,,,,,,,12,,,,,0.53,true,1216544.100000009,1216543.231,1214543.048,1214546.799999997,1214559.986,1216559.852,,112,
timeout,canvas.Screen,0_5_2_3,2022-07-15T14:41:51.507Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,1216546.200000003,1216543.231,,1216546,,1216559.852,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:41:52.005Z,,,,,,9,499.8549999999814,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,1217043.900000006,1217042.987,1216543.231,1216546.5,1216559.852,1217059.707,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:41:52.005Z,,,,,,9,4182.7660000000615,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,1217044.200000003,1217042.987,1212843.446,1212845.100000009,1212860.221,1217059.707,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:41:52.504Z,,,,,,18,500.00900000007823,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1217543.799999997,1217542.925,1217042.987,1217044.400000006,1217059.707,1217559.716,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:41:53.500Z,,,,,,18,979.0839999970049,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D38.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D38.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,1218539.799999997,1218538.799999997,1217542.925,1217544.100000009,1217559.716,1218566.444,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:41:55.504Z,,,,0.545,,18,1992.6220000002068,timeout,,,0.545,,0.455,,,9,,,,,,,21,,,,,0.455,false,1220543.299999997,1220542.621,1218526.366,1218542,1218566.444,1220559.066,,121,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:41:55.505Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1220544.799999997,1220542.621,,1220544.600000009,,1220559.066,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:41:56.004Z,,,,,,18,500.22099999990314,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1221043.299999997,1221042.387,1220542.621,1220545,1220559.066,1221059.287,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:41:56.004Z,,,,,,18,3982.6800000001676,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1221043.5,1221042.387,1217042.987,1217044.299999997,1217059.707,1221059.287,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:41:56.504Z,,,,,,6,499.91599999996834,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1221543.200000003,1221542.262,1221042.387,1221043.600000009,1221059.287,1221559.203,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:41:59.504Z,,,,,,6,2999.307999999961,timeout,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D84.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D84.png,,,,,,,,,,,,0.515,0.485,true,1224543.299999997,1224542.176,1221542.262,1221543.400000006,1221559.203,1224558.511,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:41:59.509Z,,,,0,,6,NaN,skipped,,,0.515,,0,,,0,,,,,,,21,false,timeout,,,0.485,true,1224548.600000009,1224542.176,,1224548.299999997,,1224558.511,,121,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:42:01.503Z,,,,,,6,2000.091000000015,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1226542.799999997,1226541.638,1224542.176,1224548.900000006,1224558.511,1226558.602,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:42:02.003Z,,,,,,6,499.84799999999814,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1227042.299999997,1227041.789,1226541.638,1226543.100000009,1226558.602,1227058.45,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:42:02.003Z,,,,,,6,5982.502000000095,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1227042.5,1227041.789,1221042.387,1221043.600000009,1221059.287,1227058.45,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:42:02.503Z,,,,,,12,499.66700000013225,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1227542.5,1227541.768,1227041.789,1227042.5,1227058.45,1227558.117,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:42:03.333Z,,,,,,12,813.1829999969341,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D61.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D61.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,1228372.299999997,1228371.299999997,1227541.768,1227542.700000003,1227558.117,1228391.419,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:42:05.335Z,,,,0.53,,12,1999.652999999933,timeout,,,0.53,,0.47,,,6,,,,,,,27,,,,,0.47,true,1230374.700000003,1230374.4,1228374.857,1228375.200000003,1228391.419,1230391.072,,127,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:42:05.336Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1230375.799999997,1230374.4,,1230375.799999997,,1230391.072,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:42:05.835Z,,,,,,12,499.95200000004843,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1230874.700000003,1230874.382,1230374.4,1230375.900000006,1230391.072,1230891.024,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:42:05.835Z,,,,,,12,3815.93200000003,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1230874.900000006,1230874.382,1227041.789,1227042.5,1227058.45,1230891.024,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:42:06.335Z,,,,,,9,499.9290000000037,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,1231374.700000003,1231374.295,1230874.382,1230875,1230891.024,1231390.953,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:42:07.070Z,,,,,,9,717.1470000089612,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D8.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D8.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,1232109,1232108.100000009,1231374.295,1231374.799999997,1231390.953,1232124.223,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:42:09.069Z,,,,0.53,,9,1999.7360000000335,timeout,,,0.485,,0.485,,,6,,,,,,,33,,,,,0.53,false,1234108.299999997,1234107.324,1232107.467,1232113.299999997,1232124.223,1234123.959,,133,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:42:09.071Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,1234110.299999997,1234107.324,,1234110.100000009,,1234123.959,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:42:09.569Z,,,,,,9,500.1689999999944,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,1234608.5,1234607.548,1234107.324,1234110.5,1234123.959,1234624.128,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:42:09.569Z,,,,,,9,3716.523999999976,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,1234608.799999997,1234607.548,1230874.382,1230875,1230891.024,1234624.128,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:42:10.069Z,,,,,,12,499.7029999999795,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1235108,1235107.248,1234607.548,1234609,1234624.128,1235123.831,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:42:10.703Z,,,,,,12,616.8690000029746,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D84.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D84.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,1235742.700000003,1235740.700000003,1235107.248,1235108.5,1235123.831,1235757.84,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:42:12.702Z,,,,0.53,,12,1999.4129999999423,timeout,,,0.53,,0.47,,,6,,,,,,,39,,,,,0.47,true,1237741.299999997,1237740.231,1235740.824,1235746.400000006,1235757.84,1237757.253,,139,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:42:12.704Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1237743.5,1237740.231,,1237743.299999997,,1237757.253,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:42:13.202Z,,,,,,12,499.6950000000652,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1238241.299999997,1238240.408,1237740.231,1237743.600000009,1237757.253,1238256.948,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:42:13.202Z,,,,,,12,3616.280000000028,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,1238241.799999997,1238240.408,1234607.548,1234609,1234624.128,1238256.948,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:42:13.702Z,,,,,,6,499.85599999991246,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1238741.299999997,1238740.218,1238240.408,1238241.900000006,1238256.948,1238756.804,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:42:14.270Z,,,,,,6,550.796000008937,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D89.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D89.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,1239309.600000009,1239307.600000009,1238740.218,1238741.600000009,1238756.804,1239323.505,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:42:16.268Z,,,,0.485,,6,1999.4900000002235,timeout,,,0.485,,0.455,,,-3,,,,,,,36,,,,,0.455,true,1241307,1241306.33,1239306.722,1239313,1239323.505,1241322.995,,136,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:42:16.269Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1241308.299999997,1241306.33,,1241308.100000009,,1241322.995,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:42:16.768Z,,,,,,6,500.8269999998156,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1241807.299999997,1241806.373,1241306.33,1241308.400000006,1241322.995,1241823.822,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:42:16.768Z,,,,,,6,3549.4249999998137,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1241807.600000009,1241806.373,1238240.408,1238241.900000006,1238256.948,1241823.822,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:42:17.268Z,,,,,,6,499.2960000000894,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1242307.400000006,1242306.348,1241806.373,1241807.799999997,1241823.822,1242323.118,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:42:17.899Z,,,,,,6,614.5820000029635,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D14.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D14.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,1242938.299999997,1242937.700000003,1242306.348,1242307.700000003,1242323.118,1242956.126,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:42:19.901Z,,,,0.515,,6,1999.9960000000428,timeout,,,0.515,,0.485,,,3,,,,,,,39,,,,,0.485,true,1244940.100000009,1244939.284,1242939.875,1242940.100000009,1242956.126,1244956.122,,139,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:42:19.903Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1244942.200000003,1244939.284,,1244942,,1244956.122,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:42:20.401Z,,,,,,6,499.87300000013784,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1245440.400000006,1245439.472,1244939.284,1244942.400000006,1244956.122,1245455.995,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:42:20.401Z,,,,,,6,3615.6500000001397,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1245440.600000009,1245439.472,1241806.373,1241807.700000003,1241823.822,1245455.995,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:42:20.901Z,,,,,,18,499.99299999978393,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,1245940,1245939.121,1245439.472,1245440.799999997,1245455.995,1245955.988,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:42:21.420Z,,,,,,18,502.4120000060648,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D56.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D56.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,1246459.5,1246458.400000006,1245939.121,1245940.200000003,1245955.988,1246472.339,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:42:23.418Z,,,,0.545,,18,1999.7890000001062,timeout,,,0.545,,0.455,,,9,,,,,,,48,,,,,0.455,true,1248456.799999997,1248455.676,1246455.833,1246461.799999997,1246472.339,1248472.128,,148,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:42:23.420Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,1248458.900000006,1248455.676,,1248458.600000009,,1248472.128,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:42:23.917Z,,,,,,18,499.9210000000894,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,1248956.299999997,1248955.412,1248455.676,1248459.100000009,1248472.128,1248972.049,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:42:23.917Z,,,,,,18,3499.4169999998994,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,1248956.700000003,1248955.412,1245439.472,1245440.799999997,1245455.995,1248972.049,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:42:24.417Z,,,,,,6,499.8959999999497,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1249456.200000003,1249455.453,1248955.412,1248956.799999997,1248972.049,1249471.945,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:42:25.360Z,,,,,,6,926.1550000088755,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D48.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D48.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,1250398.799999997,1250398.100000009,1249455.453,1249456.400000006,1249471.945,1250405.149,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:42:27.350Z,,,,0.545,,6,1999.8950000000186,timeout,,,0.545,,0.515,,,9,,,,,,,57,,,,,0.515,false,1252389.600000009,1252388.597,1250388.507,1250400.700000003,1250405.149,1252405.044,,157,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:42:27.352Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1252391.400000006,1252388.597,,1252391.200000003,,1252405.044,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:42:27.851Z,,,,,,6,499.9860000000335,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1252890.400000006,1252888.201,1252388.597,1252391.600000009,1252405.044,1252905.03,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:42:27.851Z,,,,,,6,3916.151999999769,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,1252890.700000003,1252888.201,1248955.412,1248956.799999997,1248972.049,1252905.03,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:42:28.350Z,,,,,,18,500.122999999905,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1253389.200000003,1253388.243,1252888.201,1252890.900000006,1252905.03,1253405.153,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:42:28.881Z,,,,,,18,513.4470000090078,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D85.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D85.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,1253920.299999997,1253918.600000009,1253388.243,1253389.600000009,1253405.153,1253938.299,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:42:30.883Z,,,,0.545,,18,2000.150999999838,timeout,,,0.545,,0.455,,,9,,,,,,,66,,,,,0.455,false,1255922.200000003,1255921.228,1253921.67,1253922.400000006,1253938.299,1255938.45,,166,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:42:30.886Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1255925.600000009,1255921.228,,1255925.400000006,,1255938.45,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:42:31.383Z,,,,,,18,499.7080000001006,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1256422.299999997,1256421.357,1255921.228,1255925.900000006,1255938.45,1256438.158,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:42:31.383Z,,,,,,18,3516.3270000000484,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,1256422.700000003,1256421.357,1252888.201,1252890.900000006,1252905.03,1256438.158,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:42:31.883Z,,,,,,6,499.5130000000354,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1256921.900000006,1256921.028,1256421.357,1256422.799999997,1256438.158,1256937.671,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:42:32.929Z,,,,,,6,1029.3289999999106,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D20.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D20.png,,,,,,,,,true,j,keypress(j),0.545,0.515,true,1257968,1257967,1256921.028,1256922.200000003,1256937.671,1257995.612,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:42:34.949Z,,,,0.545,,6,2008.5150000001304,timeout,,,0.545,,0.515,,,9,,,,,,,75,,,,,0.515,true,1259988,1259987.269,1257954.602,1257970.5,1257995.612,1260004.127,,175,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:42:34.951Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1259989.700000003,1259987.269,,1259989.600000009,,1260004.127,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:42:35.450Z,,,,,,6,500.0109999999404,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1260489.600000009,1260487.257,1259987.269,1259989.799999997,1260004.127,1260504.138,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:42:35.451Z,,,,,,6,4049.098999999929,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1260490.299999997,1260487.257,1256421.357,1256422.799999997,1256438.158,1260504.138,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:42:35.950Z,,,,,,9,499.64999999990687,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,1260989.100000009,1260987.124,1260487.257,1260490.5,1260504.138,1261003.788,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:42:36.657Z,,,,,,9,690.3120000089984,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D32.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D32.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,1261696.200000003,1261694.100000009,1260987.124,1260989.299999997,1261003.788,1261704.185,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:42:38.649Z,,,,0.53,,9,1999.3199999998324,timeout,,,0.485,,0.485,,,6,,,,,,,81,,,,,0.53,false,1263688,1263686.831,1261686.857,1261699.600000009,1261704.185,1263703.505,,181,
