sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_7,2022-07-15T15:48:09.216Z,,,,,,6,3800.079999999987,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,140150,140148.18,136331.42,136334,136348.1,140164.84,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T15:48:09.715Z,,,,,,18,499.9800000000105,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,140649,140648.18,140148.18,140151,140164.84,140664.82,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T15:48:10.495Z,,,,,,18,747.179999999993,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D12.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D12.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,141428,141412,140648.18,140649,140664.82,141432.22,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T15:48:12.482Z,,,,0.545,,18,1999.3399999999965,timeout,,,0.545,,0.455,,,9,,,,,,,12,,,,,0.455,true,143416,143414.92,141432,141431,141432.22,143431.56,,112,
timeout,canvas.Screen,0_5_8_3,2022-07-15T15:48:12.487Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,143420,143414.92,,143420,,143431.56,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T15:48:12.984Z,,,,,,18,500.0199999999895,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,143918,143914.9,143414.92,143422,143431.56,143931.58,,,
trial,flow.Sequence,0_5_8,2022-07-15T15:48:12.988Z,,,,,,18,3750.0599999999977,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,143921,143914.9,140148.18,140151,140164.84,143931.58,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T15:48:13.483Z,,,,,,9,500.0200000000186,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,144416,144414.94,143914.9,143923,143931.58,144431.6,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T15:48:14.647Z,,,,,,9,1135.3999999999942,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D45.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D45.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,145581,145567,144414.94,144417,144431.6,145598.82,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T15:48:16.650Z,,,,0.53,,9,1999.5199999999895,timeout,,,0.485,,0.485,,,6,,,,,,,18,,,,,0.53,false,147583,147581.68,145598.48,145599,145598.82,147598.34,,118,
timeout,canvas.Screen,0_5_9_3,2022-07-15T15:48:16.656Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,147590,147581.68,,147589,,147598.34,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T15:48:17.149Z,,,,,,9,499.9800000000105,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148083,148081.66,147581.68,147591,147598.34,148098.32,,,
trial,flow.Sequence,0_5_9,2022-07-15T15:48:17.150Z,,,,,,9,4150.080000000016,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148084,148081.66,143914.9,143923,143931.58,148098.32,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T15:48:17.649Z,,,,,,6,500.03999999997905,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,148583,148581.7,148081.66,148085,148098.32,148598.36,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T15:48:18.488Z,,,,,,6,813.640000000014,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D25.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D25.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,149421,149412,148581.7,148584,148598.36,149433.88,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T15:48:20.483Z,,,,0.515,,6,1997.8800000000047,timeout,,,0.515,,0.485,,,3,,,,,,,21,,,,,0.485,false,151417,151415.08,149433.32,149433,149433.88,151431.76,,121,
timeout,canvas.Screen,0_5_10_3,2022-07-15T15:48:20.489Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,151422,151415.08,,151422,,151431.76,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T15:48:20.981Z,,,,,,6,499.88000000000466,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,151916,151914.98,151415.08,151424,151431.76,151931.64,,,
trial,flow.Sequence,0_5_10,2022-07-15T15:48:20.982Z,,,,,,6,3816.6600000000035,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,151916,151914.98,148081.66,148084,148098.32,151931.64,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T15:48:21.482Z,,,,,,12,500.0199999999895,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,152416,152415,151914.98,151917,151931.64,152431.66,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T15:48:22.236Z,,,,,,12,729.3399999999965,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D23.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D23.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,153170,153161,152415,152416,152431.66,153181.22,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T15:48:24.232Z,,,,0.53,,12,2000.6199999999953,timeout,,,0.53,,0.47,,,6,,,,,,,27,,,,,0.47,true,155166,155165.16,153180.68,153180,153181.22,155181.84,,127,
timeout,canvas.Screen,0_5_11_3,2022-07-15T15:48:24.238Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,155172,155165.16,,155172,,155181.84,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T15:48:24.733Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,155667,155665.16,155165.16,155172,155181.84,155681.84,,,
trial,flow.Sequence,0_5_11,2022-07-15T15:48:24.734Z,,,,,,12,3733.5199999999895,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,155667,155665.16,151914.98,151916,151931.64,155681.84,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T15:48:25.232Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,156166,156165.18,155665.16,155668,155681.84,156181.84,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T15:48:25.867Z,,,,,,12,605.1600000000035,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D31.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D31.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,156801,156787,156165.18,156166,156181.84,156815.5,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T15:48:27.866Z,,,,0.53,,12,1999.7200000000012,timeout,,,0.53,,0.47,,,6,,,,,,,33,,,,,0.47,false,158800,158798.56,156814.84,156815,156815.5,158815.22,,133,
timeout,canvas.Screen,0_5_12_3,2022-07-15T15:48:27.871Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,158805,158798.56,,158805,,158815.22,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T15:48:28.365Z,,,,,,12,500.0199999999895,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,159299,159298.56,158798.56,158805,158815.22,159315.24,,,
trial,flow.Sequence,0_5_12,2022-07-15T15:48:28.367Z,,,,,,12,3616.720000000001,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,159300,159298.56,155665.16,155668,155681.84,159315.24,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T15:48:28.866Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,159800,159798.58,159298.56,159301,159315.24,159815.24,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T15:48:29.453Z,,,,,,9,563.7600000000093,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D90.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D90.png,,,,,,,,,true,f,keypress(f),0.485,0.53,true,160388,160379,159798.58,159800,159815.24,160397.6,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T15:48:31.449Z,,,,0.53,,9,2001.0400000000081,timeout,,,0.485,,0.485,,,6,,,,,,,39,,,,,0.53,true,162383,162381.98,160397.08,160397,160397.6,162398.64,,139,
timeout,canvas.Screen,0_5_13_3,2022-07-15T15:48:31.454Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,162387,162381.98,,162387,,162398.64,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T15:48:31.950Z,,,,,,9,500.0199999999895,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,162883,162882,162381.98,162387,162398.64,162898.66,,,
trial,flow.Sequence,0_5_13,2022-07-15T15:48:31.950Z,,,,,,9,3566.7600000000093,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,162884,162882,159298.56,159301,159315.24,162898.66,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T15:48:32.449Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,163383,163381.98,162882,162884,162898.66,163398.66,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T15:48:33.072Z,,,,,,6,591.3399999999965,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D12.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D12.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,164006,163990,163381.98,163384,163398.66,164016.88,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T15:48:35.066Z,,,,0.485,,6,1998.5,timeout,,,0.485,,0.455,,,-3,,,,,,,36,,,,,0.455,false,165999,165998.7,164016.32,164016,164016.88,166015.38,,136,
timeout,canvas.Screen,0_5_14_3,2022-07-15T15:48:35.070Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,false,166004,165998.7,,166004,,166015.38,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T15:48:35.566Z,,,,,,6,500.0199999999895,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,166500,166498.74,165998.7,166004,166015.38,166515.4,,,
trial,flow.Sequence,0_5_14,2022-07-15T15:48:35.566Z,,,,,,6,3600.079999999987,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,166501,166498.74,162882,162884,162898.66,166515.4,,,
fixation,canvas.Screen,0_5_15_0,2022-07-15T15:48:36.066Z,,,,,,6,499.95999999999185,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,166999,166998.7,166498.74,166501,166515.4,167015.36,,,
stimulus,canvas.Screen,0_5_15_1,2022-07-15T15:48:36.796Z,,,,,,6,691.640000000014,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D92.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,167729,167707,166998.7,167000,167015.36,167735.54,,,
choice,canvas.Screen,0_5_15_2,2022-07-15T15:48:38.783Z,,,,0.545,,6,1996.6000000000058,timeout,,,0.545,,0.515,,,9,,,,,,,45,,,,,0.515,false,169716,169715.48,167735.22,167735,167735.54,169732.14,,145,
timeout,canvas.Screen,0_5_15_3,2022-07-15T15:48:38.788Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,169722,169715.48,,169721,,169732.14,,,
ITI,canvas.Screen,0_5_15_4,2022-07-15T15:48:39.282Z,,,,,,6,500.0199999999895,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,170217,170215.48,169715.48,169722,169732.14,170232.16,,,
trial,flow.Sequence,0_5_15,2022-07-15T15:48:39.283Z,,,,,,6,3700.0800000000163,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,170218,170215.48,166498.74,166501,166515.4,170232.16,,,
fixation,canvas.Screen,0_5_16_0,2022-07-15T15:48:39.783Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,170716,170715.5,170215.48,170218,170232.16,170732.16,,,
