sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_0,2022-07-15T22:37:50.539Z,,,,,,12,5979.349000000002,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,109792.70000004768,109790.404,103795.292,103805.5,103811.055,109806.993,,,
fixation,canvas.Screen,0_5_1_0,2022-07-15T22:37:51.038Z,,,,,,18,499.6869999999908,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,110291.5,110290.105,109790.404,109793.10000014305,109806.993,110306.68,,,
stimulus,canvas.Screen,0_5_1_1,2022-07-15T22:37:51.828Z,,,,,,18,771.320000000007,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D23.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D23.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,111082,111078,110290.105,110291.90000009537,110306.68,111106.094,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T22:37:53.836Z,,,,0.545,,18,1998.672000000006,timeout,,,0.545,,0.455,,,-9,,,,,,,-9,,,,,0.455,false,113089.5,113088.168,111089.614,111092.60000014305,111106.094,113104.766,,91,
timeout,canvas.Screen,0_5_1_3,2022-07-15T22:37:53.839Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,113092.90000009537,113088.168,,113091.90000009537,,113104.766,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T22:37:54.336Z,,,,,,18,499.6909999999916,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,113589.29999995232,113587.868,113088.168,113093.10000014305,113104.766,113604.457,,,
trial,flow.Sequence,0_5_1,2022-07-15T22:37:54.336Z,,,,,,18,3780.875,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,113590,113587.868,109790.404,109793,109806.993,113604.457,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T22:37:54.835Z,,,,,,6,499.6100000000006,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,114088.60000014305,114087.463,113587.868,113590.40000009537,113604.457,114104.067,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T22:37:56.322Z,,,,,,6,1469.7329999523208,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D89.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D89.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,115575.29999995232,115573.79999995232,114087.463,114088.90000009537,114104.067,115586.435,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T22:37:58.315Z,,,,0.485,,6,1998.622000000003,timeout,,,0.485,,0.455,,,3,,,,,,,-6,,,,,0.455,true,117569.10000014305,117568.4,115569.961,115579.40000009537,115586.435,117585.057,,94,
timeout,canvas.Screen,0_5_2_3,2022-07-15T22:37:58.317Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,117570.90000009537,117568.4,,117570.70000004768,,117585.057,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T22:37:58.815Z,,,,,,6,499.75100000000384,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,118069.20000004768,118068.167,117568.4,117571,117585.057,118084.808,,,
trial,flow.Sequence,0_5_2,2022-07-15T22:37:58.816Z,,,,,,6,4463.710000000006,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,118069.70000004768,118068.167,113587.868,113590.20000004768,113604.457,118084.808,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T22:37:59.314Z,,,,,,9,499.525999999998,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,118568.10000014305,118567.68,118068.167,118070.20000004768,118084.808,118584.334,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T22:38:00.609Z,,,,,,9,1278.1659999999974,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D49.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D49.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,119863.10000014305,119862.5,118567.68,118568.20000004768,118584.334,119883.446,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T22:38:02.613Z,,,,0.53,,9,1998.796000000002,timeout,,,0.485,,0.485,,,-6,,,,,,,-12,,,,,0.53,false,121866.79999995232,121865.585,119867.011,119867.10000014305,119883.446,121882.242,,88,
timeout,canvas.Screen,0_5_3_3,2022-07-15T22:38:02.616Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,121869.5,121865.585,,121869.20000004768,,121882.242,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T22:38:03.113Z,,,,,,9,499.58699999999953,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,122366.10000014305,122365.174,121865.585,121869.79999995232,121882.242,122381.829,,,
trial,flow.Sequence,0_5_3,2022-07-15T22:38:03.115Z,,,,,,9,4280.3659999999945,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,122368,122365.174,118068.167,118070,118084.808,122381.829,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T22:38:03.613Z,,,,,,6,499.69400000000314,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,122866.10000014305,122864.915,122365.174,122368.70000004768,122381.829,122881.523,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T22:38:05.253Z,,,,,,6,1623.1770000476827,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D27.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D27.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,124506.10000014305,124504.70000004768,122864.915,122866.40000009537,122881.523,124513.741,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T22:38:07.244Z,,,,0.485,,6,1998.6010000000097,timeout,,,0.515,,0.515,,,3,,,,,,,-9,,,,,0.485,false,126497.29999995232,126495.757,124497.259,124511.10000014305,124513.741,126512.342,,91,
timeout,canvas.Screen,0_5_4_3,2022-07-15T22:38:07.249Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,126502.60000014305,126495.757,,126501.90000009537,,126512.342,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T22:38:07.743Z,,,,,,6,499.76299999999173,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,126996.60000014305,126995.475,126495.757,126503.20000004768,126512.342,127012.105,,,
trial,flow.Sequence,0_5_4,2022-07-15T22:38:07.744Z,,,,,,6,4613.646000000008,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,126997.10000014305,126995.475,122365.174,122368.40000009537,122381.829,127012.105,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T22:38:08.243Z,,,,,,6,499.6270000000077,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,127496.10000014305,127495.086,126995.475,126997.40000009537,127012.105,127511.732,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T22:38:09.261Z,,,,,,6,1001.2679999999964,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D97.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D97.png,,,,,,,,,true,j,keypress(j),0.515,0.515,false,128514.20000004768,128513,127495.086,127496.40000009537,127511.732,128527.686,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T22:38:11.258Z,,,,0.515,,6,1998.653999999995,timeout,,,0.545,,0.545,,,-3,,,,,,,-12,,,,,0.515,false,130511,130509.768,128511.204,128521.70000004768,128527.686,130526.34,,88,
timeout,canvas.Screen,0_5_5_3,2022-07-15T22:38:11.260Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,130513.79999995232,130509.768,,130513.5,,130526.34,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T22:38:11.757Z,,,,,,6,499.65800000001036,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,131010.70000004768,131009.367,130509.768,130514.10000014305,130526.34,131025.998,,,
trial,flow.Sequence,0_5_5,2022-07-15T22:38:11.758Z,,,,,,6,3997.2620000000024,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,131011.40000009537,131009.367,126995.475,126997.29999995232,127012.105,131025.998,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T22:38:12.257Z,,,,,,6,499.6299999999901,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,131510.20000004768,131509.064,131009.367,131011.79999995232,131025.998,131525.628,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T22:38:13.606Z,,,,,,6,1331.4720001430542,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D43.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D43.png,,,,,,,,,true,j,keypress(j),0.515,0.515,false,132859.90000009537,132857.10000014305,131509.064,131510.60000014305,131525.628,132874.734,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T22:38:15.605Z,,,,0.515,,6,1998.7339999999967,timeout,,,0.545,,0.545,,,-3,,,,,,,-15,,,,,0.515,false,134858,134856.805,132858.276,132866.10000014305,132874.734,134873.468,,85,
timeout,canvas.Screen,0_5_6_3,2022-07-15T22:38:15.607Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,134860.79999995232,134856.805,,134860.5,,134873.468,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T22:38:16.104Z,,,,,,6,499.6700000000128,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,135357.5,135356.5,134856.805,134861,134873.468,135373.138,,,
trial,flow.Sequence,0_5_6,2022-07-15T22:38:16.105Z,,,,,,6,4330.501999999993,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,135358,135356.5,131009.367,131011.60000014305,131025.998,135373.138,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T22:38:16.604Z,,,,,,6,499.6110000000044,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,135857.20000004768,135856.064,135356.5,135358.29999995232,135373.138,135872.749,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T22:38:17.945Z,,,,,,6,1300.7509999999893,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D89.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D89.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,137198.40000009537,137173.5,135856.064,135857.60000014305,135872.749,137205.194,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T22:38:19.935Z,,,,0.485,,6,1998.6730000000098,timeout,,,0.485,,0.455,,,3,,,,,,,-12,,,,,0.455,false,139188.5,139187.212,137188.723,137203.20000004768,137205.194,139203.867,,88,
timeout,canvas.Screen,0_5_7_3,2022-07-15T22:38:19.938Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,false,139191.20000004768,139187.212,,139190.79999995232,,139203.867,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T22:38:20.434Z,,,,,,6,499.63300000000163,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,139687.90000009537,139686.836,139187.212,139191.5,139203.867,139703.5,,,
trial,flow.Sequence,0_5_7,2022-07-15T22:38:20.435Z,,,,,,6,4313.698000000004,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,139688.29999995232,139686.836,135356.5,135358.20000004768,135373.138,139703.5,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T22:38:20.934Z,,,,,,12,499.70000000001164,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,140187.60000014305,140186.533,139686.836,139688.70000004768,139703.5,140203.2,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T22:38:22.408Z,,,,,,12,1456.5999999523046,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D27.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D27.png,,,,,,,,,true,f,keypress(f),0.53,0.47,true,141661,141659.79999995232,140186.533,140187.79999995232,140203.2,141668.823,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T22:38:24.398Z,,,,0.47,,12,1998.646000000008,timeout,,,0.53,,0.53,,,6,,,,,,,-6,,,,,0.47,true,143651.70000004768,143650.805,141652.509,141664.40000009537,141668.823,143667.469,,94,
timeout,canvas.Screen,0_5_8_3,2022-07-15T22:38:24.400Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,143653.60000014305,143650.805,,143653.20000004768,,143667.469,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T22:38:24.898Z,,,,,,12,499.65200000000186,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,144151.10000014305,144150.493,143650.805,143653.79999995232,143667.469,144167.121,,,
trial,flow.Sequence,0_5_8,2022-07-15T22:38:24.898Z,,,,,,12,4446.992999999988,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,144151.29999995232,144150.493,139686.836,139688.5,139703.5,144167.121,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T22:38:25.398Z,,,,,,9,499.7629999999772,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,144651.70000004768,144650.203,144150.493,144151.40000009537,144167.121,144666.884,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T22:38:27.435Z,,,,,,9,2019.8160000476928,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D41.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D41.png,,,,,,,,,true,f,keypress(f),0.53,0.53,false,146688.10000014305,146686.70000004768,144650.203,144652,144666.884,146715.387,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T22:38:29.444Z,,,,0.485,,9,1998.707000000024,timeout,,,0.485,,0.53,,,3,,,,,,,-3,,,,,0.53,false,148698,148697.343,146699.141,146702.10000014305,146715.387,148714.094,,97,
timeout,canvas.Screen,0_5_9_3,2022-07-15T22:38:29.445Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148698.90000009537,148697.343,,148698.70000004768,,148714.094,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T22:38:29.945Z,,,,,,9,499.65200000000186,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,149198.20000004768,149197.158,148697.343,148699,148714.094,149213.746,,,
trial,flow.Sequence,0_5_9,2022-07-15T22:38:29.945Z,,,,,,9,5030.036999999982,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,149198.70000004768,149197.158,144150.493,144151.29999995232,144167.121,149213.746,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T22:38:30.444Z,,,,,,6,499.7059999999765,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,149697.90000009537,149696.794,149197.158,149198.90000009537,149213.746,149713.452,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T22:38:31.765Z,,,,,,6,1303.648000143061,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D97.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D97.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,151018.40000009537,151017.10000014305,149696.794,149698.10000014305,149713.452,151029.118,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T22:38:33.758Z,,,,0.485,,6,1998.7750000000233,timeout,,,0.515,,0.515,,,3,,,,,,,0,,,,,0.485,true,153011.5,153011.083,151012.715,151021.5,151029.118,153027.893,,100,
timeout,canvas.Screen,0_5_10_3,2022-07-15T22:38:33.759Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,153012.29999995232,153011.083,,153012.10000014305,,153027.893,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T22:38:34.258Z,,,,,,6,499.51699999999255,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,153511.20000004768,153510.767,153011.083,153012.29999995232,153027.893,153527.41,,,
trial,flow.Sequence,0_5_10,2022-07-15T22:38:34.258Z,,,,,,6,4297.020999999979,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,153511.20000004768,153510.767,149197.158,149198.79999995232,149213.746,153527.41,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T22:38:34.757Z,,,,,,18,499.64400000000023,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,154010.79999995232,154010.411,153510.767,153511.40000009537,153527.41,154027.054,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T22:38:35.516Z,,,,,,18,741.7459999523126,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,154769.40000009537,154768.79999995232,154010.411,154010.90000009537,154027.054,154776.548,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T22:38:37.506Z,,,,0.455,,18,1998.6689999999944,timeout,,,0.545,,0.545,,,9,,,,,,,9,,,,,0.455,false,156759,156758.556,154759.993,154771.79999995232,154776.548,156775.217,,109,
timeout,canvas.Screen,0_5_11_3,2022-07-15T22:38:37.506Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,156759.70000004768,156758.556,,156759.5,,156775.217,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T22:38:38.005Z,,,,,,18,499.65099999998347,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,157258.60000014305,157258.212,156758.556,156759.70000004768,156775.217,157274.868,,,
trial,flow.Sequence,0_5_11,2022-07-15T22:38:38.005Z,,,,,,18,3730.801999999996,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,157258.79999995232,157258.212,153510.767,153511.29999995232,153527.41,157274.868,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T22:38:38.505Z,,,,,,6,499.67500000001746,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,157758.29999995232,157757.9,157258.212,157258.79999995232,157274.868,157774.543,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T22:38:39.421Z,,,,,,6,897.1570000476786,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D98.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D98.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,158674.40000009537,158671.70000004768,157757.9,157758.29999995232,157774.543,158690.708,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T22:38:41.420Z,,,,0.455,,6,1998.6479999999865,timeout,,,0.485,,0.485,,,9,,,,,,,18,,,,,0.455,true,160673.79999995232,160672.718,158674.073,158680.70000004768,158690.708,160689.356,,118,
timeout,canvas.Screen,0_5_12_3,2022-07-15T22:38:41.423Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,160676.60000014305,160672.718,,160676.20000004768,,160689.356,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T22:38:41.920Z,,,,,,6,499.71199999999953,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,161173.40000009537,161172.334,160672.718,160676.79999995232,160689.356,161189.068,,,
trial,flow.Sequence,0_5_12,2022-07-15T22:38:41.920Z,,,,,,6,3897.466000000015,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,161173.79999995232,161172.334,157258.212,157258.79999995232,157274.868,161189.068,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T22:38:42.419Z,,,,,,12,499.6119999999937,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,161672.5,161671.931,161172.334,161174.10000014305,161189.068,161688.68,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T22:38:43.603Z,,,,,,12,1166.2200000953744,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,f,keypress(f),0.53,0.47,true,162856.10000014305,162854.90000009537,161671.931,161672.60000014305,161688.68,162871.184,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T22:38:45.601Z,,,,0.47,,12,1998.625,timeout,,,0.53,,0.53,,,6,,,,,,,24,,,,,0.47,true,164854.40000009537,164853.214,162854.751,162859.40000009537,162871.184,164869.809,,124,
timeout,canvas.Screen,0_5_13_3,2022-07-15T22:38:45.603Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,164856.5,164853.214,,164856.10000014305,,164869.809,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T22:38:46.100Z,,,,,,12,499.6030000000028,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,165353.20000004768,165352.733,164853.214,164856.70000004768,164869.809,165369.412,,,
trial,flow.Sequence,0_5_13,2022-07-15T22:38:46.100Z,,,,,,12,4163.665000000008,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,165353.40000009537,165352.733,161172.334,161174.10000014305,161189.068,165369.412,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T22:38:46.600Z,,,,,,18,499.75499999997555,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,165853.60000014305,165852.532,165352.733,165353.5,165369.412,165869.167,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T22:38:47.367Z,,,,,,18,749.7330000953807,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D21.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D21.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,166620.29999995232,166618.90000009537,165852.532,165854.10000014305,165869.167,166635.288,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T22:38:49.365Z,,,,0.455,,18,1998.6630000000005,timeout,,,0.545,,0.545,,,9,,,,,,,33,,,,,0.455,false,168618.60000014305,168617.314,166618.7,166624.29999995232,166635.288,168633.951,,133,
timeout,canvas.Screen,0_5_14_3,2022-07-15T22:38:49.368Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,168621.90000009537,168617.314,,168621.5,,168633.951,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T22:38:49.865Z,,,,,,18,499.70800000001327,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,169117.90000009537,169116.946,168617.314,168622.10000014305,168633.951,169133.659,,,
trial,flow.Sequence,0_5_14,2022-07-15T22:38:49.865Z,,,,,,18,3747.533999999985,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,169118.29999995232,169116.946,165352.733,165353.5,165369.412,169133.659,,,
