sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
stimulus,canvas.Screen,0_5_1_1,2022-07-15T14:12:43.343Z,,,,,,18,3000.7700000000004,timeout,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D52.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D52.png,,,,,,,,,,,,0.545,0.455,true,34148.59999999963,34147.796,31147.077,31148.300000000745,31160.412,34161.182,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T14:12:43.345Z,,,,0,,18,NaN,skipped,,,0.545,,0,,,0,,,,,,,0,false,timeout,,,0.455,true,34150.5,34147.796,,34150.40000000037,,34161.182,,100,
timeout,canvas.Screen,0_5_1_3,2022-07-15T14:12:45.344Z,,,,,,18,2000.4879999999976,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,36148.90000000037,36148.294,34147.796,34151.09999999963,34161.182,36161.67,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T14:12:45.837Z,,,,,,18,493.45500000000175,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,36642.300000000745,36641.759,36148.294,36149,36161.67,36655.125,,,
trial,flow.Sequence,0_5_1,2022-07-15T14:12:45.839Z,,,,,,18,5974.815999999999,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,36644.20000000112,36641.759,30653.614,30655.599999999627,30666.943,36655.125,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T14:12:46.330Z,,,,,,12,493.4230000000025,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,37135.800000000745,37135.205,36641.759,36644.300000000745,36655.125,37148.548,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T14:12:49.331Z,,,,,,12,3000.742999999995,timeout,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D62.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D62.png,,,,,,,,,,,,0.47,0.47,false,40136.70000000112,40135.933,37135.205,37135.90000000037,37148.548,40149.291,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T14:12:49.334Z,,,,0,,12,NaN,skipped,,,0.53,,0,,,0,,,,,,,0,false,timeout,,,0.47,false,40139.5,40135.933,,40139.300000000745,,40149.291,,100,
timeout,canvas.Screen,0_5_2_3,2022-07-15T14:12:51.332Z,,,,,,12,2000.4830000000002,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,42137.300000000745,42136.434,40135.933,40140.40000000037,40149.291,42149.774,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:12:51.825Z,,,,,,12,493.4690000000046,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,42630.40000000037,42629.895,42136.434,42137.59999999963,42149.774,42643.243,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:12:51.826Z,,,,,,12,5974.769999999997,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,42631.59999999963,42629.895,36641.759,36644.300000000745,36655.125,42643.243,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:12:52.319Z,,,,,,6,493.4569999999949,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,43124.20000000112,43123.358,42629.895,42631.90000000037,42643.243,43136.7,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:12:55.319Z,,,,,,6,3000.895000000004,timeout,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D57.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D57.png,,,,,,,,,,,,0.485,0.455,true,46124.70000000112,46124.093,43123.358,43124.40000000037,43136.7,46137.595,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:12:55.321Z,,,,0,,6,NaN,skipped,,,0.485,,0,,,0,,,,,,,0,false,timeout,,,0.455,true,46126.5,46124.093,,46126.300000000745,,46137.595,,100,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:12:57.320Z,,,,,,6,2000.385000000002,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,48125.09999999963,48124.585,46124.093,46127,46137.595,48137.98,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:12:57.827Z,,,,,,6,506.73999999999796,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,48632.09999999963,48631.378,48124.585,48125.300000000745,48137.98,48644.72,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:12:57.828Z,,,,,,6,5988.134999999995,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,48633.20000000112,48631.378,42629.895,42631.800000000745,42643.243,48644.72,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:12:58.320Z,,,,,,9,493.49899999999616,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,49125.5,49124.821,48631.378,48633.40000000037,48644.72,49138.219,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:13:01.321Z,,,,,,9,3000.7289999999994,timeout,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D21.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D21.png,,,,,,,,,,,,0.53,0.53,false,52126.09999999963,52125.565,49124.821,49125.70000000112,49138.219,52138.948,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:13:01.323Z,,,,0,,9,NaN,skipped,,,0.485,,0,,,0,,,,,,,0,false,timeout,,,0.53,false,52128.09999999963,52125.565,,52128.09999999963,,52138.948,,100,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:13:03.321Z,,,,,,9,2000.464,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,54126.59999999963,54126.084,52125.565,52128.59999999963,52138.948,54139.412,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:13:03.815Z,,,,,,9,493.4690000000046,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,54620.70000000112,54619.525,54126.084,54126.70000000112,54139.412,54632.881,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:13:03.817Z,,,,,,9,5974.805,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,54622.70000000112,54619.525,48631.378,48633.40000000037,48644.72,54632.881,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:13:04.308Z,,,,,,6,493.4459999999963,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,55113.59999999963,55112.973,54619.525,54622.90000000037,54632.881,55126.327,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:13:08.544Z,,,,,,6,4227.725000000006,timeout,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,,,,0.545,0.515,true,59349.09999999963,59340.706,55112.973,55113.59999999963,55126.327,59354.052,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:13:08.550Z,,,,0,,6,NaN,skipped,,,0.545,,0,,,0,,,,,,,0,false,timeout,,,0.515,true,59355.5,59340.706,,59355.20000000112,,59354.052,,100,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:13:10.537Z,,,,,,6,2000.4579999999987,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,61341.90000000037,61341.18,59340.706,59357.09999999963,59354.052,61354.51,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:13:11.030Z,,,,,,6,493.4579999999987,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,61835.09999999963,61834.622,61341.18,61342.20000000112,61354.51,61847.968,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:13:11.030Z,,,,,,6,7201.741000000002,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,61835.300000000745,61834.622,54619.525,54622.90000000037,54632.881,61847.968,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:13:11.524Z,,,,,,12,493.4910000000018,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,62328.90000000037,62328.088,61834.622,61835.40000000037,61847.968,62341.459,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:13:14.524Z,,,,,,12,3000.7289999999994,timeout,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D70.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D70.png,,,,,,,,,,,,0.47,0.47,false,65329.40000000037,65328.825,62328.088,62329,62341.459,65342.188,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:13:14.527Z,,,,0,,12,NaN,skipped,,,0.53,,0,,,0,,,,,,,0,false,timeout,,,0.47,false,65331.5,65328.825,,65331.40000000037,,65342.188,,100,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:13:16.525Z,,,,,,12,2000.492999999995,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,67329.80000000075,67329.32,65328.825,65332.09999999963,65342.188,67342.681,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:13:17.019Z,,,,,,12,493.42699999999604,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,67823.70000000112,67822.787,67329.32,67329.90000000037,67342.681,67836.108,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:13:17.019Z,,,,,,12,5974.818999999996,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,67824,67822.787,61834.622,61835.40000000037,61847.968,67836.108,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:13:17.512Z,,,,,,6,493.45500000000175,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,68316.80000000075,68316.225,67822.787,67824.20000000112,67836.108,68329.563,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:13:19.129Z,,,,,,6,1603.0369999996328,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D92.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,69933.59999999963,69932.59999999963,68316.225,68316.90000000037,68329.563,69956.633,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:13:21.139Z,,,,0.455,,6,2000.5099999999948,timeout,,,0.485,,0.485,,,9,,,,,,,9,,,,,0.455,true,71944.40000000037,71943.783,69943.298,69935.5,69956.633,71957.143,,109,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:13:21.140Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,71945.40000000037,71943.783,,71945.30000000075,,71957.143,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:13:21.633Z,,,,,,6,493.4349999999977,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,72437.90000000037,72437.232,71943.783,71945.40000000037,71957.143,72450.578,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:13:21.633Z,,,,,,6,4601.124000000011,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,72438.30000000075,72437.232,67822.787,67824.09999999963,67836.108,72450.578,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:13:22.126Z,,,,,,9,493.47699999999895,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,72931.20000000112,72930.701,72437.232,72438.30000000075,72450.578,72944.055,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:13:25.191Z,,,,,,9,7335.155000000013,timeout,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D66.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D66.png,,,,,,,,,,,,0.53,0.53,false,75996.40000000037,75994.20000000112,72930.701,72931.40000000037,72944.055,80279.21,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:13:25.195Z,,,,0,,9,NaN,skipped,,,0.485,,0,,,0,,,,,,,9,false,timeout,,,0.53,false,75999.5,75994.20000000112,,75999.40000000037,,80279.21,,109,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:13:31.462Z,,,,,,9,2000.4599999999919,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,82266.80000000075,82266.325,75994.20000000112,76000.20000000112,80279.21,82279.67,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:13:31.956Z,,,,,,9,493.4759999999951,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,82760.5,82759.771,82266.325,82266.90000000037,82279.67,82773.146,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:13:31.957Z,,,,,,9,10309.193,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,82762.20000000112,82759.771,72437.232,72438.30000000075,72450.578,82773.146,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:13:32.449Z,,,,,,6,493.41900000000896,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,83253.70000000112,83253.236,82759.771,82762.30000000075,82773.146,83266.565,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:13:32.841Z,,,,,,6,378.3350000003702,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D17.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D17.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,83646,83644.90000000037,83253.236,83253.80000000075,83266.565,83653.355,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:13:34.836Z,,,,0.515,,6,2000.5020000000077,timeout,,,0.545,,0.545,,,-3,,,,,,,6,,,,,0.515,true,85641.40000000037,85640.495,83639.913,83647.90000000037,83653.355,85653.857,,106,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:13:34.838Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,85642.90000000037,85640.495,,85642.90000000037,,85653.857,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:13:35.330Z,,,,,,6,493.4119999999966,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,86134.5,86133.942,85640.495,85643,85653.857,86147.269,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:13:35.330Z,,,,,,6,3360.796000000002,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,86134.70000000112,86133.942,82759.771,82762.20000000112,82773.146,86147.269,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:13:35.823Z,,,,,,18,493.4780000000028,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,86628.09999999963,86627.402,86133.942,86134.90000000037,86147.269,86640.747,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:13:37.863Z,,,,,,18,2026.1530000003695,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D52.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D52.png,,,,,,,,,true,f,keypress(f),0.545,0.455,true,88667.59999999963,88666.90000000037,86627.402,86628.40000000037,86640.747,88681.232,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:13:39.864Z,,,,0.455,,18,2000.4909999999945,timeout,,,0.545,,0.545,,,9,,,,,,,15,,,,,0.455,true,90668.80000000075,90668.394,88667.841,88669.5,88681.232,90681.723,,115,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:13:39.865Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,90669.90000000037,90668.394,,90669.90000000037,,90681.723,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:13:40.357Z,,,,,,18,493.4670000000042,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,91162.5,91161.883,90668.394,90670,90681.723,91175.19,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:13:40.358Z,,,,,,18,5014.614000000001,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,91162.59999999963,91161.883,86133.942,86134.80000000075,86147.269,91175.19,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:13:40.851Z,,,,,,6,493.44199999999546,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,91655.90000000037,91655.306,91161.883,91162.80000000075,91175.19,91668.632,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:13:41.385Z,,,,,,6,520.2680000003747,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D90.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D90.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,92189.59999999963,92188.90000000037,91655.306,91656,91668.632,92202.11,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:13:43.385Z,,,,0.515,,6,2000.482999999993,timeout,,,0.515,,0.485,,,-3,,,,,,,12,,,,,0.485,false,94189.80000000075,94189.262,92188.738,92191.5,92202.11,94202.593,,112,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:13:43.386Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,94190.70000000112,94189.262,,94190.70000000112,,94202.593,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:13:43.878Z,,,,,,6,493.46800000000803,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,94683.20000000112,94682.707,94189.262,94190.80000000075,94202.593,94696.061,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:13:43.879Z,,,,,,6,3507.5169999999925,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,94683.59999999963,94682.707,91161.883,91162.80000000075,91175.19,94696.061,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:13:44.372Z,,,,,,9,493.4539999999979,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,95176.70000000112,95176.181,94682.707,94683.70000000112,94696.061,95189.515,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:13:45.155Z,,,,,,9,769.2850000007456,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D86.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D86.png,,,,,,,,,true,f,keypress(f),0.53,0.53,false,95959.70000000112,95958.80000000075,95176.181,95176.80000000075,95189.515,95963.037,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:13:47.146Z,,,,0.485,,9,2000.4890000000014,timeout,,,0.485,,0.53,,,3,,,,,,,15,,,,,0.53,false,97950.80000000075,97950.181,95949.705,95961.59999999963,95963.037,97963.526,,115,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:13:47.147Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,97951.80000000075,97950.181,,97951.70000000112,,97963.526,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:13:47.639Z,,,,,,9,493.46600000000035,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,98444.20000000112,98443.637,97950.181,97951.90000000037,97963.526,98456.992,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:13:47.640Z,,,,,,9,3747.576000000001,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,98444.59999999963,98443.637,94682.707,94683.70000000112,94696.061,98456.992,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:13:48.133Z,,,,,,6,493.4400000000023,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,98937.5,98937.11,98443.637,98444.70000000112,98456.992,98950.432,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:13:48.962Z,,,,,,6,815.5679999999993,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D9.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D9.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,99766.90000000037,99766,98937.11,98937.59999999963,98950.432,99790.644,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:13:50.974Z,,,,0.455,,6,2000.4860000000044,timeout,,,0.485,,0.485,,,9,,,,,,,24,,,,,0.455,true,101778.59999999963,101777.81,99777.323,99768.70000000112,99790.644,101791.13,,124,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:13:50.975Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,101780.30000000075,101777.81,,101780.09999999963,,101791.13,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:13:51.467Z,,,,,,6,493.44199999999546,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,102271.70000000112,102271.252,101777.81,101780.30000000075,101791.13,102284.572,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:13:51.467Z,,,,,,6,3814.2599999999948,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,102272.09999999963,102271.252,98443.637,98444.70000000112,98456.992,102284.572,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:13:51.961Z,,,,,,18,493.4679999999935,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,102765.70000000112,102764.69,102271.252,102272.20000000112,102284.572,102778.04,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:13:52.594Z,,,,,,18,619.8600000003789,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D89.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D89.png,,,,,,,,,true,f,keypress(f),0.545,0.455,true,103398.90000000037,103397.90000000037,102764.69,102765.80000000075,102778.04,103404.852,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:13:54.588Z,,,,0.455,,18,2000.6150000000052,timeout,,,0.545,,0.545,,,9,,,,,,,33,,,,,0.455,true,105392.5,105392.014,103391.522,103401.40000000037,103404.852,105405.467,,133,
timeout,canvas.Screen,0_5_14_3,2022-07-15T14:13:54.589Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,105393.70000000112,105392.014,,105393.59999999963,,105405.467,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T14:13:55.094Z,,,,,,18,506.6959999999963,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,105899.40000000037,105898.809,105392.014,105393.80000000075,105405.467,105912.163,,,
trial,flow.Sequence,0_5_14,2022-07-15T14:13:55.095Z,,,,,,18,3614.2369999999937,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,105899.59999999963,105898.809,102271.252,102272.20000000112,102284.572,105912.163,,,
