sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
fixation,canvas.Screen,0_5_2_0,2022-07-15T14:24:31.005Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,97813,97813,97312,97314,97329,97829,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T14:24:31.598Z,,,,,,12,573,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D55.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D55.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,98406,98386,97813,97813,97829,98446,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T14:24:33.622Z,,,,0.53,,12,2000,timeout,,,0.53,,0.47,,,6,,,,,,,12,,,,,0.47,false,100430,100429,98429,98409,98446,100446,,112,
timeout,canvas.Screen,0_5_2_3,2022-07-15T14:24:33.624Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,100432,100429,,100432,,100446,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:24:34.121Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,100930,100929,100429,100432,100446,100946,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:24:34.122Z,,,,,,12,3600,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,100930,100929,97312,97314,97329,100946,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:24:34.621Z,,,,,,6,504,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,101430,101429,100929,100931,100946,101450,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:24:35.167Z,,,,,,6,524,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D9.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D9.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,101975.00000000001,101953,101429,101430,101450,102012,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:24:37.188Z,,,,0.515,,6,2001,timeout,,,0.515,,0.485,,,3,,,,,,,15,,,,,0.485,true,103997,103996,101996,101978.00000000001,102012,104013,,115,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:24:37.190Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,103998,103996,,103998,,104013,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:24:37.688Z,,,,,,6,499,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,104496,104496,103996,103998,104013,104512,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:24:37.688Z,,,,,,6,3550,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,104497,104496,100929,100930,100946,104512,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:24:38.188Z,,,,,,6,501,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,104997,104996,104496,104497,104512,105013,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:24:39.103Z,,,,,,6,895,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D26.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D26.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,105911,105891,104996,104997,105013,105946,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:24:41.121Z,,,,0.545,,6,2000,timeout,,,0.545,,0.515,,,9,,,,,,,24,,,,,0.515,false,107930,107929,105929,105914,105946,107946,,124,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:24:41.123Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,107932,107929,,107931,,107946,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:24:41.621Z,,,,,,6,499,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,108430,108429,107929,107932,107946,108445,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:24:41.622Z,,,,,,6,3917,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,108430,108429,104496,104497,104512,108445,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:24:42.122Z,,,,,,9,501,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,108930,108929,108429,108430,108445,108946,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:24:42.707Z,,,,,,9,566,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D1.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D1.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,109515,109495,108929,108930,108946,109545,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:24:44.722Z,,,,0.53,,9,2001,timeout,,,0.485,,0.485,,,6,,,,,,,30,,,,,0.53,false,111530,111529,109529,109518,109545,111546,,130,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:24:44.723Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,111531,111529,,111531,,111546,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:24:45.222Z,,,,,,9,499,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,112030,112029,111529,111531,111546,112045,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:24:45.222Z,,,,,,9,3584,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,112031,112029,108429,108430,108445,112045,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:24:45.722Z,,,,,,12,501,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,112530,112529,112029,112031,112045,112546,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:24:46.285Z,,,,,,12,545,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D25.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D25.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,113094.00000000001,113074,112529,112530,112546,113129,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:24:48.305Z,,,,0.53,,12,2000,timeout,,,0.53,,0.47,,,6,,,,,,,36,,,,,0.47,false,115113,115113,113113,113096,113129,115129,,136,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:24:48.307Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,115115.00000000001,115113,,115115.00000000001,,115129,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:24:48.804Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,115613,115612,115113,115116,115129,115629,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:24:48.804Z,,,,,,12,3567,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,115613,115612,112029,112031,112045,115629,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:24:49.307Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,116115.00000000001,116113,115612,115613,115629,116129,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:24:49.963Z,,,,,,9,638,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D24.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D24.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,116771,116751,116113,116116,116129,116813,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:24:51.988Z,,,,0.53,,9,2000,timeout,,,0.485,,0.485,,,6,,,,,,,42,,,,,0.53,false,118797,118796,116796,116774,116813,118813,,142,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:24:51.990Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,118798,118796,,118798,,118813,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:24:52.488Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,119297,119296,118796,118798,118813,119313,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:24:52.489Z,,,,,,9,3667,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,119297,119296,115612,115613,115629,119313,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:24:52.988Z,,,,,,6,499,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,119797,119796,119296,119297,119313,119812,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:24:54.131Z,,,,,,6,1123,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D99.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D99.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,120939,120919,119796,119797,119812,120979,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:24:56.156Z,,,,0.485,,6,2000,timeout,,,0.485,,0.455,,,-3,,,,,,,39,,,,,0.455,false,122965,122962,120963,120941,120979,122979,,139,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:24:56.158Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,false,122966.00000000001,122962,,122966.00000000001,,122979,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:24:56.655Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,123463.00000000001,123463,122962,122966.00000000001,122979,123479,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:24:56.656Z,,,,,,6,4150,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,123464,123463,119296,119297,119313,123479,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:24:57.155Z,,,,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,123963.00000000001,123963,123463,123464,123479,123979,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:24:57.862Z,,,,,,6,687,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D41.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D41.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,124670,124650,123963,123963.00000000001,123979,124712,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:24:59.888Z,,,,0.515,,6,2000,timeout,,,0.515,,0.485,,,3,,,,,,,42,,,,,0.485,false,126697,126696,124696,124673,124712,126712,,142,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:24:59.890Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,126699,126696,,126699,,126712,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:25:00.388Z,,,,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,127197,127196,126696,126699,126712,127212,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:25:00.389Z,,,,,,6,3717,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,127197,127196,123463,123464,123479,127212,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:25:00.888Z,,,,,,6,501,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,127697,127696,127196,127197,127212,127713,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:25:01.496Z,,,,,,6,587.9999999999854,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D100.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D100.png,,,,,,,,,true,j,keypress(j),0.545,0.515,true,128304,128283.99999999999,127696,127697,127713,128346,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:25:03.522Z,,,,0.545,,6,2000,timeout,,,0.545,,0.515,,,9,,,,,,,51,,,,,0.515,true,130330.00000000001,130329,128330,128306.00000000001,128346,130346,,151,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:25:03.523Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,130330.99999999999,130329,,130330.99999999999,,130346,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:25:04.022Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,130830.00000000001,130829,130329,130332,130346,130846,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:25:04.022Z,,,,,,6,3617,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,130830.00000000001,130829,127196,127197,127212,130846,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:25:04.522Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,131330,131329,130829,130830.99999999999,130846,131346,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:25:05.039Z,,,,,,18,498,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D85.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D85.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,131847,131827,131329,131330,131346,131879,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:25:07.055Z,,,,0.545,,18,2000,timeout,,,0.545,,0.455,,,9,,,,,,,60,,,,,0.455,false,133863,133863,131863,131849,131879,133879,,160,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:25:07.057Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,133865,133863,,133865,,133879,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:25:07.555Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,134363,134363,133863,133866,133879,134379,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:25:07.555Z,,,,,,18,3517,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,134364,134363,130829,130830.99999999999,130846,134379,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:25:08.055Z,,,,,,18,501,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,134863,134863,134363,134364,134379,134880,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:25:08.635Z,,,,,,18,560,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D8.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D8.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,135444.00000000003,135423,134863,134863,134880,135479,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:25:10.655Z,,,,0.545,,18,2000,timeout,,,0.545,,0.455,,,9,,,,,,,69,,,,,0.455,false,137464,137463,135463,135447,135479,137479,,169,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:25:10.657Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,137465,137463,,137465,,137479,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:25:11.155Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,137964,137963,137463,137465,137479,137979,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:25:11.156Z,,,,,,18,3584,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,137964,137963,134363,134364,134379,137979,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:25:11.655Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,138464,138463,137963,137964,137979,138479,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:25:12.294Z,,,,,,6,617,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D33.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D33.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,139102,139080,138463,138464,138479,139146,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:25:14.322Z,,,,0.545,,6,2000,timeout,,,0.545,,0.515,,,9,,,,,,,78,,,,,0.515,false,141130,141129,139130,139104,139146,141146,,178,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:25:14.326Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,141134,141129,,141134,,141146,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:25:14.821Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,141630,141629,141129,141134,141146,141646,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:25:14.822Z,,,,,,6,3650,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,141630,141629,137963,137964,137979,141646,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:25:15.322Z,,,,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,142130,142129,141629,141630,141646,142146,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:25:15.834Z,,,,,,6,493,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D29.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D29.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,142642,142622,142129,142130,142146,142679,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:25:17.854Z,,,,0.515,,6,2000,timeout,,,0.515,,0.485,,,3,,,,,,,81,,,,,0.485,true,144663,144662,142663,142645,142679,144679,,181,
timeout,canvas.Screen,0_5_14_3,2022-07-15T14:25:17.856Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,144664.00000000003,144662,,144664.00000000003,,144679,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T14:25:18.355Z,,,,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,145163,145163,144662,144665,144679,145179,,,
trial,flow.Sequence,0_5_14,2022-07-15T14:25:18.355Z,,,,,,6,3517,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,145164.00000000003,145163,141629,141630,141646,145179,,,
fixation,canvas.Screen,0_5_15_0,2022-07-15T14:25:18.855Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,145663,145663,145163,145164.00000000003,145179,145679,,,
stimulus,canvas.Screen,0_5_15_1,2022-07-15T14:25:19.538Z,,,,,,9,664,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D84.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D84.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,146347,146327,145663,145664.00000000003,145679,146379,,,
choice,canvas.Screen,0_5_15_2,2022-07-15T14:25:21.555Z,,,,0.53,,9,2000,timeout,,,0.485,,0.485,,,6,,,,,,,87,,,,,0.53,false,148363,148363,146363,146349,146379,148379,,187,
timeout,canvas.Screen,0_5_15_3,2022-07-15T14:25:21.559Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148367,148363,,148367,,148379,,,
ITI,canvas.Screen,0_5_15_4,2022-07-15T14:25:22.055Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148864,148863,148363,148367,148379,148879,,,
trial,flow.Sequence,0_5_15,2022-07-15T14:25:22.055Z,,,,,,9,3684,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148864,148863,145163,145164.00000000003,145179,148879,,,
fixation,canvas.Screen,0_5_16_0,2022-07-15T14:25:22.557Z,,,,,,6,502,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,149366,149363,148863,148864,148879,149381,,,
stimulus,canvas.Screen,0_5_16_1,2022-07-15T14:25:23.218Z,,,,,,6,644,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D30.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D30.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,150027.00000000003,150007,149363,149366,149381,150063,,,
choice,canvas.Screen,0_5_16_2,2022-07-15T14:25:25.238Z,,,,0.485,,6,2000,timeout,,,0.485,,0.455,,,-3,,,,,,,84,,,,,0.455,true,152047,152046,150046,150030,150063,152063,,184,
timeout,canvas.Screen,0_5_16_3,2022-07-15T14:25:25.240Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,152049,152046,,152048,,152063,,,
ITI,canvas.Screen,0_5_16_4,2022-07-15T14:25:25.738Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,152547,152546,152046,152049,152063,152563,,,
trial,flow.Sequence,0_5_16,2022-07-15T14:25:25.739Z,,,,,,6,3667,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,152547,152546,148863,148864,148879,152563,,,
fixation,canvas.Screen,0_5_17_0,2022-07-15T14:25:26.238Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,153047,153046,152546,152547,152563,153063,,,
stimulus,canvas.Screen,0_5_17_1,2022-07-15T14:25:26.885Z,,,,,,12,628,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D6.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D6.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,153693,153674,153046,153047,153063,153729,,,
choice,canvas.Screen,0_5_17_2,2022-07-15T14:25:28.905Z,,,,0.53,,12,2000,timeout,,,0.53,,0.47,,,6,,,,,,,90,,,,,0.47,true,155714,155713,153712,153696,153729,155729,,190,
