sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_0,2022-07-15T14:09:15.128Z,,,,,,6,5978.45199999999,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,94391.70000000019,94390.003,88394.831,88403.70000000019,88411.551,94406.584,,,
fixation,canvas.Screen,0_5_1_0,2022-07-15T14:09:15.626Z,,,,,,18,499.64800000000105,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,94890.20000000019,94889.56,94390.003,94391.90000000037,94406.584,94906.232,,,
stimulus,canvas.Screen,0_5_1_1,2022-07-15T14:09:18.625Z,,,,,,18,2997.4639999999927,timeout,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D76.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D76.png,,,,,,,,,,,,0.545,0.455,true,97888.59999999963,97887.153,94889.56,94890.40000000037,94906.232,97903.696,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T14:09:18.630Z,,,,0,,18,NaN,skipped,,,0.545,,0,,,0,,,,,,,0,false,timeout,,,0.455,true,97893.5,97887.153,,97893.40000000037,,97903.696,,100,
timeout,canvas.Screen,0_5_1_3,2022-07-15T14:09:20.622Z,,,,,,18,1998.4300000000076,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,99886.20000000019,99885.496,97887.153,97894.20000000019,97903.696,99902.126,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T14:09:21.122Z,,,,,,18,499.54099999999744,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,100385.70000000019,100385.089,99885.496,99886.29999999981,99902.126,100401.667,,,
trial,flow.Sequence,0_5_1,2022-07-15T14:09:21.123Z,,,,,,18,5978.505000000005,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,100387.09999999963,100385.089,94390.003,94391.90000000037,94406.584,100401.667,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T14:09:21.621Z,,,,,,12,499.778999999995,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,100885.20000000019,100884.645,100385.089,100387.20000000019,100401.667,100901.446,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T14:09:22.493Z,,,,,,12,852.6539999996312,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D28.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D28.png,,,,,,,,,true,f,keypress(f),0.53,0.47,true,101756.70000000019,101754.09999999963,100884.645,100885.20000000019,100901.446,101767.218,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T14:09:24.486Z,,,,0.47,,12,1998.4089999999997,timeout,,,0.53,,0.53,,,6,,,,,,,6,,,,,0.47,true,103750.29999999981,103748.974,101750.53,101760,101767.218,103765.627,,106,
timeout,canvas.Screen,0_5_2_3,2022-07-15T14:09:24.490Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,103753.90000000037,103748.974,,103753.5,,103765.627,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:09:24.986Z,,,,,,12,499.6490000000049,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,104249.29999999981,104248.586,103748.974,103754.20000000019,103765.627,104265.276,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:09:24.986Z,,,,,,12,3846.9189999999944,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,104249.5,104248.586,100385.089,100387.20000000019,100401.667,104265.276,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:09:25.485Z,,,,,,9,499.48099999999977,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,104748.70000000019,104748.103,104248.586,104249.59999999963,104265.276,104764.757,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:09:25.825Z,,,,,,9,323.54299999981595,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D96.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D96.png,,,,,,,,,true,j,keypress(j),0.485,0.53,true,105089.20000000019,105088.29999999981,104748.103,104748.90000000037,104764.757,105097.794,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:09:27.816Z,,,,0.485,,9,1998.3590000000113,timeout,,,0.485,,0.53,,,3,,,,,,,9,,,,,0.53,true,107080.09999999963,107079.522,105081.176,105091.59999999963,105097.794,107096.153,,109,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:09:27.817Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,107081,107079.522,,107080.90000000037,,107096.153,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:09:28.316Z,,,,,,9,499.64199999999255,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,107580,107579.091,107079.522,107081.09999999963,107096.153,107595.795,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:09:28.316Z,,,,,,9,3313.8150000000023,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,107580.09999999963,107579.091,104248.586,104249.5,104265.276,107595.795,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:09:28.816Z,,,,,,6,499.5939999999973,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,108080.09999999963,108078.855,107579.091,107580.20000000019,107595.795,108095.389,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:09:29.421Z,,,,,,6,587.3110000001907,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D1.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D1.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,108684.40000000037,108682.70000000019,108078.855,108080.40000000037,108095.389,108694.894,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:09:31.413Z,,,,0.515,,6,1998.551999999996,timeout,,,0.515,,0.485,,,-3,,,,,,,6,,,,,0.485,true,110677.20000000019,110676.655,108678.257,108686,108694.894,110693.446,,106,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:09:31.414Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,110678.20000000019,110676.655,,110678.09999999963,,110693.446,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:09:31.913Z,,,,,,6,499.47200000000885,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,111176.79999999981,111176.258,110676.655,110678.20000000019,110693.446,111192.918,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:09:31.913Z,,,,,,6,3580.4630000000034,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,111177.09999999963,111176.258,107579.091,107580.09999999963,107595.795,111192.918,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:09:32.412Z,,,,,,6,499.7129999999888,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,111676.09999999963,111675.732,111176.258,111177.09999999963,111192.918,111692.631,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:09:33.540Z,,,,,,6,1108.869000000006,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D61.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D61.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,112803.40000000037,112801.5,111675.732,111676.29999999981,111692.631,112808.305,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:09:35.529Z,,,,0.545,,6,1998.2530000000115,timeout,,,0.545,,0.515,,,-9,,,,,,,-3,,,,,0.515,false,114792.59999999963,114789.96,112791.521,112804.90000000037,112808.305,114806.558,,97,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:09:35.533Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,114796.90000000037,114789.96,,114796.29999999981,,114806.558,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:09:36.026Z,,,,,,6,499.5599999999977,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,115290.09999999963,115289.494,114789.96,114797.29999999981,114806.558,115306.118,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:09:36.026Z,,,,,,6,4096.576000000001,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,115290.20000000019,115289.494,111176.258,111177.09999999963,111192.918,115306.118,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:09:36.527Z,,,,,,12,499.58400000000256,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,115790.40000000037,115789.149,115289.494,115290.20000000019,115306.118,115805.702,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:09:37.240Z,,,,,,12,697.6980000003678,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D93.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D93.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,116504.20000000019,116503.40000000037,115789.149,115790.70000000019,115805.702,116521.784,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:09:39.240Z,,,,0.53,,12,1998.5430000000051,timeout,,,0.53,,0.47,,,-6,,,,,,,-9,,,,,0.47,true,118504,118503.479,116505.121,116505.90000000037,116521.784,118520.327,,91,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:09:39.242Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,118505.40000000037,118503.479,,118505.20000000019,,118520.327,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:09:39.741Z,,,,,,12,499.4219999999914,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,119004.40000000037,119003.158,118503.479,118505.40000000037,118520.327,119019.749,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:09:39.741Z,,,,,,12,3697.0399999999936,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,119004.70000000019,119003.158,115289.494,115290.20000000019,115306.118,119019.749,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:09:40.240Z,,,,,,18,499.6420000000071,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,119503.59999999963,119502.673,119003.158,119004.79999999981,119019.749,119519.391,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:09:40.805Z,,,,,,18,548.6089999999967,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D69.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D69.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,120068.5,120068,119502.673,119503.59999999963,119519.391,120085.53,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:09:42.805Z,,,,0.455,,18,1998.392000000007,timeout,,,0.545,,0.545,,,9,,,,,,,0,,,,,0.455,false,122068.59999999963,122067.319,120068.821,120069.90000000037,120085.53,122083.922,,100,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:09:42.807Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,122070.90000000037,122067.319,,122070.70000000019,,122083.922,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:09:43.304Z,,,,,,18,499.6149999999907,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,122567.59999999963,122566.908,122067.319,122071.09999999963,122083.922,122583.537,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:09:43.304Z,,,,,,18,3547.1589999999997,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,122567.70000000019,122566.908,119003.158,119004.70000000019,119019.749,122583.537,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:09:43.803Z,,,,,,6,499.5149999999994,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,123066.90000000037,123066.389,122566.908,122567.90000000037,122583.537,123083.052,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:09:44.457Z,,,,,,6,636.7479999998177,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D97.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D97.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,123720.70000000019,123719.79999999981,123066.389,123066.90000000037,123083.052,123732.545,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:09:46.451Z,,,,0.485,,6,1998.4279999999999,timeout,,,0.515,,0.515,,,3,,,,,,,3,,,,,0.485,false,125714.70000000019,125714.244,123715.887,123721.79999999981,123732.545,125730.973,,103,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:09:46.452Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,125715.5,125714.244,,125715.40000000037,,125730.973,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:09:46.950Z,,,,,,6,499.54899999999907,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,126214.20000000019,126213.794,125714.244,125715.5,125730.973,126230.522,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:09:46.951Z,,,,,,6,3630.256999999998,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,126214.40000000037,126213.794,122566.908,122567.79999999981,122583.537,126230.522,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:09:47.450Z,,,,,,6,499.5599999999977,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,126713.90000000037,126713.401,126213.794,126214.40000000037,126230.522,126730.082,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:09:48.382Z,,,,,,6,910.3180000003777,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D1.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D1.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,127645.59999999963,127640.40000000037,126713.401,126714,126730.082,127662.619,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:09:50.381Z,,,,0.455,,6,1998.383999999991,timeout,,,0.485,,0.485,,,9,,,,,,,12,,,,,0.455,true,129644.90000000037,129644.342,127645.972,127647.29999999981,127662.619,129661.003,,112,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:09:50.382Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,129645.79999999981,129644.342,,129645.70000000019,,129661.003,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:09:50.881Z,,,,,,6,499.60400000000664,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,130144.79999999981,130144.018,129644.342,129645.79999999981,129661.003,130160.607,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:09:50.881Z,,,,,,6,3913.495999999999,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,130145.20000000019,130144.018,126213.794,126214.40000000037,126230.522,130160.607,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:09:51.380Z,,,,,,6,499.6319999999978,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,130644.09999999963,130643.57,130144.018,130145.29999999981,130160.607,130660.239,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:09:52.014Z,,,,,,6,615.5609999998123,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D42.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D42.png,,,,,,,,,true,j,keypress(j),0.515,0.515,false,131278,131275.7999999998,130643.57,130644.20000000019,130660.239,131293.006,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:09:54.012Z,,,,0.515,,6,1998.3940000000002,timeout,,,0.545,,0.545,,,-3,,,,,,,9,,,,,0.515,false,133275.90000000037,133274.783,131276.331,131280.59999999963,131293.006,133291.4,,109,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:09:54.015Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,133278.59999999963,133274.783,,133278.2999999998,,133291.4,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:09:54.511Z,,,,,,6,499.55300000001444,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,133775,133774.308,133274.783,133278.90000000037,133291.4,133790.953,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:09:54.512Z,,,,,,6,3613.7009999999864,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,133775.2000000002,133774.308,130144.018,130145.29999999981,130160.607,133790.953,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:09:55.012Z,,,,,,9,499.6239999999816,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,134275.2999999998,134274.045,133774.308,133775.40000000037,133790.953,134290.577,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:09:56.069Z,,,,,,9,1036.7229999998235,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D69.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D69.png,,,,,,,,,true,f,keypress(f),0.53,0.53,false,135333,135327.2999999998,134274.045,134275.59999999963,134290.577,135356.91,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:09:58.075Z,,,,0.485,,9,1997.8360000000102,timeout,,,0.485,,0.53,,,3,,,,,,,12,,,,,0.53,false,137338.7000000002,137338.124,135339.702,135339.7000000002,135356.91,137354.746,,112,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:09:58.076Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,137339.7999999998,137338.124,,137339.7000000002,,137354.746,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:09:58.575Z,,,,,,9,499.5539999999746,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,137838.90000000037,137837.715,137338.124,137339.90000000037,137354.746,137854.3,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:09:58.576Z,,,,,,9,4046.761999999988,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,137839.5,137837.715,133774.308,133775.40000000037,133790.953,137854.3,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:09:59.075Z,,,,,,6,499.7280000000028,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,138338.40000000037,138337.295,137837.715,137839.7999999998,137854.3,138354.028,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:09:59.951Z,,,,,,6,859.1720000001951,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D60.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D60.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,139214.2999999998,139213.2000000002,138337.295,138338.59999999963,138354.028,139219.866,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:10:01.939Z,,,,0.485,,6,1998.554999999993,timeout,,,0.515,,0.515,,,3,,,,,,,15,,,,,0.485,true,141202.2999999998,141201.61,139203.145,139217.7999999998,139219.866,141218.421,,115,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:10:01.940Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,141203.7000000002,141201.61,,141203.5,,141218.421,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:10:02.438Z,,,,,,6,499.44200000001,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,141702,141701.279,141201.61,141203.7999999998,141218.421,141717.863,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:10:02.439Z,,,,,,6,3846.979000000021,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,141702.2000000002,141701.279,137837.715,137839.7999999998,137854.3,141717.863,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:10:02.938Z,,,,,,6,499.59500000000116,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,142201.40000000037,142200.793,141701.279,141702.2000000002,141717.863,142217.458,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:10:03.677Z,,,,,,6,720.6419999996142,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D68.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D68.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,142940.59999999963,142938.09999999963,142200.793,142201.5,142217.458,142950.103,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:10:05.669Z,,,,0.455,,6,1998.4290000000037,timeout,,,0.485,,0.485,,,9,,,,,,,24,,,,,0.455,true,144933,144931.953,142933.468,142944.7000000002,142950.103,144948.532,,124,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:10:05.672Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,144935.2000000002,144931.953,,144934.90000000037,,144948.532,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:10:06.168Z,,,,,,6,499.5599999999977,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,145432,145431.472,144931.953,144935.40000000037,144948.532,145448.092,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:10:06.169Z,,,,,,6,3713.6089999999967,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,145432.59999999963,145431.472,141701.279,141702.2000000002,141717.863,145448.092,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:10:06.668Z,,,,,,9,499.59399999998277,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,145931.90000000037,145931.049,145431.472,145432.90000000037,145448.092,145947.686,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:10:07.276Z,,,,,,9,590.5140000001993,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D60.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D60.png,,,,,,,,,true,f,keypress(f),0.53,0.53,false,146539.7000000002,146538.2000000002,145931.049,145932.09999999963,145947.686,146547.26,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:10:09.267Z,,,,0.485,,9,1998.2079999999842,timeout,,,0.485,,0.53,,,3,,,,,,,27,,,,,0.53,false,148530.09999999963,148528.915,146530.559,146543.59999999963,146547.26,148545.468,,127,
timeout,canvas.Screen,0_5_14_3,2022-07-15T14:10:09.269Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,148533.09999999963,148528.915,,148532.7999999998,,148545.468,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T14:10:09.766Z,,,,,,9,499.64300000001094,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,149029.59999999963,149028.516,148528.915,148533.2999999998,148545.468,149045.111,,,
trial,flow.Sequence,0_5_14,2022-07-15T14:10:09.767Z,,,,,,9,3580.423999999999,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,149030.2000000002,149028.516,145431.472,145432.7999999998,145448.092,149045.111,,,
