sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_0,2022-07-15T22:01:38.232Z,,,,,,6,4318.8249999999825,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,146242.79999995232,146239.452,141903.961,141914.29999995232,141920.627,146256.118,,,
fixation,canvas.Screen,0_5_1_0,2022-07-15T22:01:38.733Z,,,,,,9,501.5020000000077,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,146743.69999992847,146740.954,146239.452,146243.39999997616,146256.118,146757.62,,,
stimulus,canvas.Screen,0_5_1_1,2022-07-15T22:01:40.449Z,,,,,,9,1699.2799999761628,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D27.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D27.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,148459.39999997616,148456.89999997616,146740.954,146744.19999992847,146757.62,148475.891,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T22:01:42.456Z,,,,0.53,,9,2005.505999999994,timeout,,,0.485,,0.485,,,6,,,,,,,9,,,,,0.53,false,150467.10000002384,150464.731,148459.225,148461.5,148475.891,150481.397,,109,
timeout,canvas.Screen,0_5_1_3,2022-07-15T22:01:42.460Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,150471.10000002384,150464.731,,150470.39999997616,,150481.397,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T22:01:42.963Z,,,,,,9,506.4629999999888,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,150973.29999995232,150971.194,150464.731,150471.5,150481.397,150987.86,,,
trial,flow.Sequence,0_5_1,2022-07-15T22:01:42.963Z,,,,,,9,4715.076000000001,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,150974.10000002384,150971.194,146239.452,146243.19999992847,146256.118,150987.86,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T22:01:43.465Z,,,,,,6,501.6610000000219,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,151475.39999997616,151472.855,150971.194,150974.5,150987.86,151489.521,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T22:01:44.430Z,,,,,,6,949.3789999761502,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D45.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D45.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,152440.60000002384,152438.89999997616,151472.855,151475.89999997616,151489.521,152457.674,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T22:01:46.435Z,,,,0.545,,6,2003.1089999999967,timeout,,,0.545,,0.515,,,9,,,,,,,18,,,,,0.515,false,154445.10000002384,154444.117,152441.008,152442.5,152457.674,154460.783,,118,
timeout,canvas.Screen,0_5_2_3,2022-07-15T22:01:46.436Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,154446.19999992847,154444.117,,154446,,154460.783,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T22:01:46.941Z,,,,,,6,506.46199999999953,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,154952,154950.579,154444.117,154446.29999995232,154460.783,154967.245,,,
trial,flow.Sequence,0_5_2,2022-07-15T22:01:46.942Z,,,,,,6,3962.719000000012,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,154952.5,154950.579,150971.194,150974.29999995232,150987.86,154967.245,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T22:01:47.443Z,,,,,,12,501.6009999999951,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,155453.5,155452.18,154950.579,154952.89999997616,154967.245,155468.846,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T22:01:48.478Z,,,,,,12,1016.0539999761677,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D27.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D27.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,156488.79999995232,156484.89999997616,155452.18,155453.89999997616,155468.846,156503.772,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T22:01:50.481Z,,,,0.53,,12,2003.2699999999895,timeout,,,0.53,,0.47,,,6,,,,,,,24,,,,,0.47,false,158491.29999995232,158490.376,156487.106,156493,156503.772,158507.042,,124,
timeout,canvas.Screen,0_5_3_3,2022-07-15T22:01:50.481Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,158492.19999992847,158490.376,,158492,,158507.042,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T22:01:50.988Z,,,,,,12,506.4760000000242,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,158998.5,158996.852,158490.376,158492.19999992847,158507.042,159013.518,,,
trial,flow.Sequence,0_5_3,2022-07-15T22:01:50.988Z,,,,,,12,4029.607000000018,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,158998.89999997616,158996.852,154950.579,154952.79999995232,154967.245,159013.518,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T22:01:51.489Z,,,,,,6,501.6039999999921,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,159499.79999995232,159498.456,158996.852,158999.10000002384,159013.518,159515.122,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T22:01:52.882Z,,,,,,6,1372.7779999761551,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D67.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D67.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,160893,160887.89999997616,159498.456,159499.79999995232,159515.122,160916.688,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T22:01:54.896Z,,,,0.485,,6,2004.4700000000012,timeout,,,0.485,,0.455,,,-3,,,,,,,21,,,,,0.455,true,162906.60000002384,162904.492,160900.022,160900.69999992847,160916.688,162921.158,,121,
timeout,canvas.Screen,0_5_4_3,2022-07-15T22:01:54.899Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,162909.79999995232,162904.492,,162909.19999992847,,162921.158,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T22:01:55.403Z,,,,,,6,506.4649999999965,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,163413.39999997616,163410.957,162904.492,162910,162921.158,163427.623,,,
trial,flow.Sequence,0_5_4,2022-07-15T22:01:55.403Z,,,,,,6,4397.438999999984,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,163414.10000002384,163410.957,158996.852,158999,159013.518,163427.623,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T22:01:55.904Z,,,,,,18,501.6130000000121,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,163914.69999992847,163912.57,163410.957,163414.39999997616,163427.623,163929.236,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T22:01:56.914Z,,,,,,18,989.6639999761537,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D57.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D57.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,164924.60000002384,164918.89999997616,163912.57,163914.89999997616,163929.236,164930.872,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T22:01:58.908Z,,,,0.545,,18,2003.1609999999928,timeout,,,0.545,,0.455,,,9,,,,,,,30,,,,,0.455,true,166918.39999997616,166917.367,164914.206,164928.79999995232,164930.872,166934.033,,130,
timeout,canvas.Screen,0_5_5_3,2022-07-15T22:01:58.908Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,166919.10000002384,166917.367,,166919,,166934.033,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T22:01:59.415Z,,,,,,18,506.42399999999907,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,167425.89999997616,167423.791,166917.367,166919.19999992847,166934.033,167440.457,,,
trial,flow.Sequence,0_5_5,2022-07-15T22:01:59.416Z,,,,,,18,3996.168000000005,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,167426.5,167423.791,163410.957,163414.29999995232,163427.623,167440.457,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T22:01:59.916Z,,,,,,18,501.6030000000028,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,167927,167925.394,167423.791,167426.89999997616,167440.457,167942.06,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T22:02:00.712Z,,,,,,18,776.8399999761605,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,168722.69999992847,168718.89999997616,167925.394,167927.39999997616,167942.06,168743.652,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T22:02:02.721Z,,,,0.545,,18,2002.524000000005,timeout,,,0.545,,0.455,,,9,,,,,,,39,,,,,0.455,false,170731.69999992847,170729.51,168726.986,168731.89999997616,168743.652,170746.176,,139,
timeout,canvas.Screen,0_5_6_3,2022-07-15T22:02:02.725Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,170735.29999995232,170729.51,,170734.89999997616,,170746.176,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T22:02:03.227Z,,,,,,18,506.46099999998114,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,171237.60000002384,171235.971,170729.51,170735.60000002384,170746.176,171252.637,,,
trial,flow.Sequence,0_5_6,2022-07-15T22:02:03.227Z,,,,,,18,3795.5139999999956,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,171238.10000002384,171235.971,167423.791,167426.79999995232,167440.457,171252.637,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T22:02:03.729Z,,,,,,12,501.6720000000205,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,171739.19999992847,171737.643,171235.971,171238.5,171252.637,171754.309,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T22:02:04.457Z,,,,,,12,711.5909999761498,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D74.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D74.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,172467.89999997616,172465.89999997616,171737.643,171739.39999997616,171754.309,172472.561,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T22:02:06.448Z,,,,0.53,,12,2002.2550000000047,timeout,,,0.53,,0.47,,,6,,,,,,,45,,,,,0.47,false,174458.89999997616,174458.15,172455.895,172469.29999995232,172472.561,174474.816,,145,
timeout,canvas.Screen,0_5_7_3,2022-07-15T22:02:06.449Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,174459.89999997616,174458.15,,174459.69999992847,,174474.816,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T22:02:06.956Z,,,,,,12,506.4660000000149,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,174966.60000002384,174964.616,174458.15,174460,174474.816,174981.282,,,
trial,flow.Sequence,0_5_7,2022-07-15T22:02:06.957Z,,,,,,12,3711.979000000021,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,174967.60000002384,174964.616,171235.971,171238.39999997616,171252.637,174981.282,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T22:02:07.457Z,,,,,,6,501.5540000000037,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,175467.39999997616,175466.17,174964.616,174968.10000002384,174981.282,175482.836,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T22:02:08.354Z,,,,,,6,879.0639999761479,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D70.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D70.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,176364.60000002384,176361.89999997616,175466.17,175467.5,175482.836,176384.419,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T22:02:10.363Z,,,,0.515,,6,2002.8450000000012,timeout,,,0.515,,0.485,,,3,,,,,,,48,,,,,0.485,false,178373.10000002384,178370.598,176367.753,176367.29999995232,176384.419,178387.264,,148,
timeout,canvas.Screen,0_5_8_3,2022-07-15T22:02:10.366Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,178376.60000002384,178370.598,,178376.10000002384,,178387.264,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T22:02:10.868Z,,,,,,6,506.5249999999942,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,178879,178877.123,178370.598,178376.89999997616,178387.264,178893.789,,,
trial,flow.Sequence,0_5_8,2022-07-15T22:02:10.869Z,,,,,,6,3895.840999999986,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,178879.60000002384,178877.123,174964.616,174968,174981.282,178893.789,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T22:02:11.370Z,,,,,,6,501.5540000000037,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,179380.60000002384,179378.677,178877.123,178880,178893.789,179395.343,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T22:02:12.624Z,,,,,,6,1235.5569999761647,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D65.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D65.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,180634.39999997616,180630.89999997616,179378.677,179380.89999997616,179395.343,180646.972,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T22:02:14.625Z,,,,0.455,,6,2003.9769999999844,timeout,,,0.485,,0.485,,,-9,,,,,,,39,,,,,0.455,true,182636,182634.283,180630.306,180640.69999992847,180646.972,182650.949,,139,
timeout,canvas.Screen,0_5_9_3,2022-07-15T22:02:14.631Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,182641.19999992847,182634.283,,182640.5,,182650.949,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T22:02:15.132Z,,,,,,6,506.47200000000885,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,183142.89999997616,183140.755,182634.283,182641.69999992847,182650.949,183157.421,,,
trial,flow.Sequence,0_5_9,2022-07-15T22:02:15.133Z,,,,,,6,4246.966000000015,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,183143.5,183140.755,178877.123,178879.89999997616,178893.789,183157.421,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T22:02:15.633Z,,,,,,6,501.50500000000466,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,183644,183642.26,183140.755,183143.79999995232,183157.421,183658.926,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T22:02:16.566Z,,,,,,6,915.9739999761514,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D7.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D7.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,184576.69999992847,184574.89999997616,183642.26,183644.39999997616,183658.926,184593.888,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T22:02:18.571Z,,,,0.545,,6,2002.9609999999811,timeout,,,0.545,,0.515,,,9,,,,,,,48,,,,,0.515,false,186581.69999992847,186580.183,184577.222,184578.79999995232,184593.888,186596.849,,148,
timeout,canvas.Screen,0_5_10_3,2022-07-15T22:02:18.575Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,186585.29999995232,186580.183,,186584.69999992847,,186596.849,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T22:02:19.078Z,,,,,,6,506.46100000001024,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,187088.5,187086.644,186580.183,186585.60000002384,186596.849,187103.31,,,
trial,flow.Sequence,0_5_10,2022-07-15T22:02:19.078Z,,,,,,6,3929.222999999998,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,187089.10000002384,187086.644,183140.755,183143.60000002384,183157.421,187103.31,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T22:02:19.578Z,,,,,,9,501.6119999999937,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,187588.89999997616,187588.256,187086.644,187089.5,187103.31,187604.922,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T22:02:20.621Z,,,,,,9,1019.9779999761668,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D11.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D11.png,,,,,,,,,true,f,keypress(f),0.485,0.53,true,188631.29999995232,188624.89999997616,187588.256,187589,187604.922,188656.505,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T22:02:22.635Z,,,,0.53,,9,2003.3819999999832,timeout,,,0.485,,0.485,,,6,,,,,,,54,,,,,0.53,true,190645.79999995232,190643.221,188639.839,188642.5,188656.505,190659.887,,154,
timeout,canvas.Screen,0_5_11_3,2022-07-15T22:02:22.638Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,190648.89999997616,190643.221,,190648.29999995232,,190659.887,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T22:02:23.141Z,,,,,,9,506.4110000000219,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,191151.60000002384,191149.632,190643.221,190649.10000002384,190659.887,191166.298,,,
trial,flow.Sequence,0_5_11,2022-07-15T22:02:23.141Z,,,,,,9,4046.3220000000147,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,191152.10000002384,191149.632,187086.644,187089.39999997616,187103.31,191166.298,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T22:02:23.642Z,,,,,,6,501.6039999999921,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,191652.79999995232,191651.236,191149.632,191152.5,191166.298,191667.902,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T22:02:24.793Z,,,,,,6,1131.9979999761563,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D96.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D96.png,,,,,,,,,true,j,keypress(j),0.545,0.515,true,192803.39999997616,192799.89999997616,191651.236,191653,191667.902,192819.484,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T22:02:26.797Z,,,,0.545,,6,2003.6630000000005,timeout,,,0.545,,0.515,,,9,,,,,,,63,,,,,0.515,true,194807.89999997616,194806.481,192802.818,192807.89999997616,192819.484,194823.147,,163,
timeout,canvas.Screen,0_5_12_3,2022-07-15T22:02:26.800Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,194810.60000002384,194806.481,,194810,,194823.147,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T22:02:27.304Z,,,,,,6,506.53100000001723,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,195314.60000002384,195313.012,194806.481,194810.89999997616,194823.147,195329.678,,,
trial,flow.Sequence,0_5_12,2022-07-15T22:02:27.305Z,,,,,,6,4146.713999999978,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,195315.19999992847,195313.012,191149.632,191152.39999997616,191166.298,195329.678,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T22:02:27.806Z,,,,,,6,501.5439999999944,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,195816.19999992847,195814.556,195313.012,195315.60000002384,195329.678,195831.222,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T22:02:29.208Z,,,,,,6,1384.6779999761493,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D69.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D69.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,197219,197215.89999997616,195814.556,195816.60000002384,195831.222,197232.83,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T22:02:31.211Z,,,,0.485,,6,2004.4740000000165,timeout,,,0.485,,0.455,,,-3,,,,,,,60,,,,,0.455,true,199221.5,199220.638,197216.164,197223.29999995232,197232.83,199237.304,,160,
timeout,canvas.Screen,0_5_13_3,2022-07-15T22:02:31.212Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,199222.10000002384,199220.638,,199222.10000002384,,199237.304,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T22:02:31.719Z,,,,,,6,539.7569999999832,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,199729.10000002384,199727.063,199220.638,199222.29999995232,199237.304,199777.061,,,
trial,flow.Sequence,0_5_13,2022-07-15T22:02:31.719Z,,,,,,6,4397.38499999998,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,199729.60000002384,199727.063,195313.012,195315.39999997616,195329.678,199777.061,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T22:02:32.254Z,,,,,,12,501.7640000000247,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,200264.5,200262.159,199727.063,199730,199777.061,200278.825,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T22:02:33.175Z,,,,,,12,905.0749999761465,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D87.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D87.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,201185.60000002384,201183.89999997616,200262.159,200265.10000002384,200278.825,201197.075,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T22:02:35.176Z,,,,0.53,,12,2002.841999999975,timeout,,,0.53,,0.47,,,6,,,,,,,66,,,,,0.47,false,203186.5,203183.251,201180.409,201186.89999997616,201197.075,203199.917,,166,
timeout,canvas.Screen,0_5_14_3,2022-07-15T22:02:35.181Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,203191.5,203183.251,,203191.19999992847,,203199.917,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T22:02:35.681Z,,,,,,12,506.4750000000058,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,203692,203689.726,203183.251,203191.79999995232,203199.917,203706.392,,,
trial,flow.Sequence,0_5_14,2022-07-15T22:02:35.682Z,,,,,,12,3912.665000000008,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,203692.79999995232,203689.726,199727.063,199729.89999997616,199777.061,203706.392,,,
