sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:14:36.319Z,,,,,,12,500.0439999999944,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,88497.20000004768,88495.361,87995.19,88002,88011.86,88511.904,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:14:36.320Z,,,,,,12,5633.294999999998,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,88497.90000009537,88495.361,82845.612,82848.20000004768,82862.066,88511.904,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:14:36.819Z,,,,,,6,499.846000000005,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,88996.70000004768,88995.328,88495.361,88498.40000009537,88511.904,89011.75,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:14:38.681Z,,,,,,6,1844.0500000715256,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D75.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D75.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,90859.30000007153,90855.80000007153,88995.328,88996.90000009537,89011.75,90928.234,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:14:40.736Z,,,,0.515,,6,2000.076000000001,timeout,,,0.515,,0.485,,,3,,,,,,,-21,,,,,0.485,false,92914.10000002384,92911.814,90861.861,90866,90928.234,92928.31,,79,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:14:40.741Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,92919.40000009537,92911.814,,92918.90000009537,,92928.31,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:14:41.236Z,,,,,,6,500.09799999999814,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,93413.80000007153,93411.822,92911.814,92919.90000009537,92928.31,93428.408,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:14:41.237Z,,,,,,6,4899.918000000005,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,93414.60000002384,93411.822,88495.361,88498.20000004768,88511.904,93428.408,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:14:41.735Z,,,,,,6,499.69800000000396,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,93913.5,93911.772,93411.822,93415.10000002384,93428.408,93928.106,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:14:42.859Z,,,,,,6,1103.494000023842,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,j,keypress(j),0.545,0.515,true,95036.60000002384,95031.60000002384,93911.772,93914,93928.106,95094.827,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:14:44.902Z,,,,0.545,,6,1999.9229999999952,timeout,,,0.545,,0.515,,,9,,,,,,,-12,,,,,0.515,true,97080.10000002384,97078.082,95044.932,95049.30000007153,95094.827,97094.75,,88,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:14:44.907Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,97084.60000002384,97078.082,,97084.10000002384,,97094.75,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:14:45.402Z,,,,,,6,499.9030000000057,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,97580,97578.266,97078.082,97085.10000002384,97094.75,97594.653,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:14:45.403Z,,,,,,6,4149.858000000007,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,97580.80000007153,97578.266,93411.822,93415,93428.408,97594.653,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:14:45.902Z,,,,,,9,499.8719999999885,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,98079.70000004768,98078.036,97578.266,97581.30000007153,97594.653,98094.525,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:14:46.979Z,,,,,,9,1060.1750000476895,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D87.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D87.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,99156.70000004768,99154.70000004768,98078.036,98080.10000002384,98094.525,99194.507,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:14:49.001Z,,,,0.53,,9,1999.851999999999,timeout,,,0.485,,0.485,,,6,,,,,,,-6,,,,,0.53,false,101179.5,101177.987,99161.233,99160.90000009537,99194.507,101194.359,,94,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:14:49.006Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,101184.60000002384,101177.987,,101183.90000009537,,101194.359,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:14:49.502Z,,,,,,9,500.0920000000042,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,101680,101678.013,101177.987,101185,101194.359,101694.451,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:14:49.503Z,,,,,,9,4083.3600000000006,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,101680.70000004768,101678.013,97578.266,97581.20000004768,97594.653,101694.451,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:14:50.002Z,,,,,,9,499.9579999999987,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,102179.70000004768,102177.992,101678.013,101681.20000004768,101694.451,102194.409,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:14:51.301Z,,,,,,9,1279.9910000953678,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D12.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D12.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,103479.30000007153,103474.40000009537,102177.992,102180.30000007153,102194.409,103494.3,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:14:53.218Z,,,,0.53,,9,1916.6330000000016,timeout,,,0.485,,0.485,,,6,,,,,,,0,,,,,0.53,false,105396.30000007153,105394.277,103477.806,103488.90000009537,103494.3,105410.933,,100,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:14:53.222Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,105400.10000002384,105394.277,,105399.5,,105410.933,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:14:53.718Z,,,,,,9,499.86299999999756,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,105896.30000007153,105894.438,105394.277,105400.5,105410.933,105910.796,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:14:53.719Z,,,,,,9,4199.986999999994,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,105897.20000004768,105894.438,101678.013,101681,101694.451,105910.796,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:14:54.218Z,,,,,,18,500.3249999999971,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,106395.60000002384,106394.322,105894.438,105897.80000007153,105910.796,106411.121,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:14:57.218Z,,,,,,18,2999.600999999995,timeout,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D51.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D51.png,,,,,,,,,,,,0.455,0.455,false,109396.30000007153,109394.278,106394.322,106396.10000002384,106411.121,109410.722,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:14:57.233Z,,,,0,,18,NaN,skipped,,,0.545,,0,,,0,,,,,,,0,false,timeout,,,0.455,false,109411.5,109394.278,,109410,,109410.722,,100,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:14:59.218Z,,,,,,18,1999.8010000000068,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,111396.10000002384,111394.167,109394.278,109415.60000002384,109410.722,111410.523,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:14:59.718Z,,,,,,18,499.99000000000524,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,111896.10000002384,111894.195,111394.167,111396.60000002384,111410.523,111910.513,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:14:59.719Z,,,,,,18,5983.399000000005,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,111896.80000007153,111894.195,105894.438,105897.5,105910.796,111910.513,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:15:00.218Z,,,,,,12,499.97499999999127,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,112396.10000002384,112394.164,111894.195,111897.30000007153,111910.513,112410.488,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:15:01.328Z,,,,,,12,1086.4120000953699,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D76.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D76.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,113505.90000009537,113496.90000009537,112394.164,112396.5,112410.488,113527.09,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:15:03.334Z,,,,0.53,,12,1999.8940000000002,timeout,,,0.53,,0.47,,,6,,,,,,,6,,,,,0.47,false,115512.20000004768,115510.401,113510.596,113514.70000004768,113527.09,115526.984,,106,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:15:03.341Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,115518.90000009537,115510.401,,115518.20000004768,,115526.984,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:15:03.834Z,,,,,,12,499.9400000000023,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,116012.10000002384,116010.358,115510.401,115519.40000009537,115526.984,116026.924,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:15:03.835Z,,,,,,12,4099.844999999987,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,116012.80000007153,116010.358,111894.195,111897.10000002384,111910.513,116026.924,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:15:04.334Z,,,,,,6,499.94400000000314,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,116511.60000002384,116510.303,116010.358,116013.30000007153,116026.924,116526.868,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:15:05.749Z,,,,,,6,1396.2320000238396,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D71.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D71.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,117926.90000009537,117923.10000002384,116510.303,116512,116526.868,117943.535,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:15:07.751Z,,,,0.545,,6,1999.9479999999894,timeout,,,0.545,,0.515,,,9,,,,,,,15,,,,,0.515,false,119929.10000002384,119926.984,117927.031,117941.40000009537,117943.535,119943.483,,115,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:15:07.755Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,119932.90000009537,119926.984,,119932.30000007153,,119943.483,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:15:08.250Z,,,,,,6,500.04000000000815,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,120428,120426.725,119926.984,119933.30000007153,119943.483,120443.523,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:15:08.251Z,,,,,,6,4399.801000000007,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,120428.80000007153,120426.725,116010.358,116013.10000002384,116026.924,120443.523,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:15:08.751Z,,,,,,6,499.8329999999987,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,120928.70000004768,120926.763,120426.725,120429.30000007153,120443.523,120943.356,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:15:10.781Z,,,,,,6,2007.244000023842,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D99.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D99.png,,,,,,,,,true,j,keypress(j),0.485,0.455,true,122955.10000002384,122950.60000002384,120926.763,120929.30000007153,120943.356,122976.689,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:15:12.788Z,,,,0.485,,6,1999.850999999995,timeout,,,0.485,,0.455,,,-3,,,,,,,12,,,,,0.455,true,124961.70000004768,124959.9,122959.97,122964.60000002384,122976.689,124976.54,,112,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:15:12.791Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,124965.5,124959.9,,124964.80000007153,,124976.54,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:15:13.288Z,,,,,,6,499.8770000000077,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,125461.90000009537,125459.911,124959.9,124965.90000009537,124976.54,125476.417,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:15:13.289Z,,,,,,6,5016.387999999992,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,125462.80000007153,125459.911,120426.725,120429.20000004768,120443.523,125476.417,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:15:13.788Z,,,,,,6,499.9979999999923,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,125962,125960.118,125459.911,125463.30000007153,125476.417,125976.415,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:15:15.572Z,,,,,,6,1767.0850000000064,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D47.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D47.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,127746,127743.5,125960.118,125962.60000002384,125976.415,127776.355,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:15:17.587Z,,,,0.515,,6,1999.9370000000054,timeout,,,0.515,,0.485,,,3,,,,,,,15,,,,,0.485,true,129761.30000007153,129759.75,127759.87,127761.60000002384,127776.355,129776.292,,115,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:15:17.592Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,129765.70000004768,129759.75,,129764.90000009537,,129776.292,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:15:18.087Z,,,,,,6,499.877999999997,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,130261.30000007153,130259.705,129759.75,129766.20000004768,129776.292,130276.17,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:15:18.088Z,,,,,,6,4783.2880000000005,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,130262.10000002384,130259.705,125459.911,125463.20000004768,125476.417,130276.17,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:15:18.588Z,,,,,,6,501.1560000000027,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,130761.70000004768,130759.793,130259.705,130262.70000004768,130276.17,130777.326,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:15:21.181Z,,,,,,6,2574.0740000953665,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D3.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,133355.10000002384,133351.40000009537,130759.793,130762.10000002384,130777.326,133409.772,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:15:23.221Z,,,,0.485,,6,1999.5709999999963,timeout,,,0.515,,0.515,,,-3,,,,,,,12,,,,,0.485,true,135395,135392.867,133359.579,133362.60000002384,133409.772,135409.343,,112,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:15:23.227Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,135400.70000004768,135392.867,,135400,,135409.343,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:15:23.720Z,,,,,,6,499.887000000017,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,135894.30000007153,135892.873,135392.867,135401.10000002384,135409.343,135909.23,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:15:23.721Z,,,,,,6,5616.702999999994,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,135895,135892.873,130259.705,130262.5,130276.17,135909.23,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:15:24.221Z,,,,,,9,501.3889999999956,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,136394.70000004768,136392.582,135892.873,135895.5,135909.23,136410.619,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:15:25.916Z,,,,,,9,1677.0810000476777,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D93.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D93.png,,,,,,,,,true,f,keypress(f),0.485,0.53,true,138090.20000004768,138087.70000004768,136392.582,136395.20000004768,136410.619,138109.171,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:15:27.920Z,,,,0.53,,9,2000.054999999993,timeout,,,0.485,,0.485,,,6,,,,,,,18,,,,,0.53,true,140094.60000002384,140092.648,138092.704,138104,138109.171,140109.226,,118,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:15:27.924Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,140098.5,140092.648,,140097.80000007153,,140109.226,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:15:28.420Z,,,,,,9,499.78900000001886,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,140593.80000007153,140592.526,140092.648,140098.80000007153,140109.226,140609.015,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:15:28.420Z,,,,,,9,4683.296000000002,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,140594.5,140592.526,135892.873,135895.30000007153,135909.23,140609.015,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:15:28.920Z,,,,,,6,499.93699999997625,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,141093.80000007153,141092.524,140592.526,140595,140609.015,141108.952,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:15:30.810Z,,,,,,6,1870.8480000715354,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D42.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D42.png,,,,,,,,,true,j,keypress(j),0.515,0.515,false,142983.60000002384,142979.80000007153,141092.524,141094.5,141108.952,143025.499,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:15:32.837Z,,,,0.515,,6,1999.9709999999905,timeout,,,0.545,,0.545,,,3,,,,,,,21,,,,,0.515,false,145011.10000002384,145009.058,143008.902,142991.70000004768,143025.499,145025.47,,121,
timeout,canvas.Screen,0_5_14_3,2022-07-15T14:15:32.841Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,145015.60000002384,145009.058,,145015.10000002384,,145025.47,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T14:15:33.336Z,,,,,,6,499.88099999999395,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,145510.5,145508.991,145009.058,145016,145025.47,145525.351,,,
trial,flow.Sequence,0_5_14,2022-07-15T14:15:33.337Z,,,,,,6,4899.975999999995,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,145511.30000007153,145508.991,140592.526,140594.90000009537,140609.015,145525.351,,,
