sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_0,2022-07-15T14:22:53.497Z,,,,,,6,4229.330000000016,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,137725.7000000002,137723.277,133477.123,133488.2999999998,133493.947,137740.417,,,
fixation,canvas.Screen,0_5_1_0,2022-07-15T14:22:53.996Z,,,,,,6,499.2140000000072,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,138224,138222.9,137723.277,137726.10000000056,137740.417,138239.631,,,
stimulus,canvas.Screen,0_5_1_1,2022-07-15T14:22:55.185Z,,,,,,6,1172.2690000003786,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D55.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D55.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,139413.60000000056,139411.90000000037,138222.9,138224.2000000002,138239.631,139421.624,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T14:22:57.176Z,,,,0.455,,6,1998.3439999999828,timeout,,,0.485,,0.485,,,-9,,,,,,,-12,,,,,0.455,true,141404.5,141403.367,139405.2,139416.7999999998,139421.624,141419.968,,88,
timeout,canvas.Screen,0_5_1_3,2022-07-15T14:22:57.178Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,141406.2999999998,141403.367,,141406,,141419.968,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T14:22:57.676Z,,,,,,6,500.6000000000058,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,141904,141902.905,141403.367,141406.5,141419.968,141920.568,,,
trial,flow.Sequence,0_5_1,2022-07-15T14:22:57.676Z,,,,,,6,4162.488000000012,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,141904.2999999998,141902.905,137723.277,137726.10000000056,137740.417,141920.568,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T14:22:58.175Z,,,,,,9,498.71199999999953,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,142403.2999999998,142402.205,141902.905,141904.5,141920.568,142419.28,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T14:23:00.109Z,,,,,,9,1917.1200000003737,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D34.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D34.png,,,,,,,,,true,f,keypress(f),0.53,0.53,false,144337.7000000002,144336.40000000037,142402.205,142403.5,142419.28,144350.418,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T14:23:02.105Z,,,,0.485,,9,1998.3349999999919,timeout,,,0.485,,0.53,,,-3,,,,,,,-15,,,,,0.53,false,146333.2000000002,146332.09,144333.687,144343.2000000002,144350.418,146348.753,,85,
timeout,canvas.Screen,0_5_2_3,2022-07-15T14:23:02.107Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,146335.40000000037,146332.09,,146335.2000000002,,146348.753,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:23:02.604Z,,,,,,9,499.46199999999953,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,146832.60000000056,146831.584,146332.09,146335.60000000056,146348.753,146848.215,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:23:02.605Z,,,,,,9,4911.016000000003,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,146832.90000000037,146831.584,141902.905,141904.5,141920.568,146848.215,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:23:03.104Z,,,,,,12,499.41300000000047,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,147332.40000000037,147331.187,146831.584,146833,146848.215,147347.628,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:23:04.587Z,,,,,,12,1466.7720000003756,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D47.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D47.png,,,,,,,,,true,f,keypress(f),0.53,0.47,true,148815.7000000002,148814.40000000037,147331.187,147332.5,147347.628,148829.889,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:23:06.584Z,,,,0.47,,12,1997.978999999992,timeout,,,0.53,,0.53,,,-6,,,,,,,-21,,,,,0.47,true,150812.2000000002,150811.293,148812.892,148818.7999999998,148829.889,150827.868,,79,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:23:06.586Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,150813.90000000037,150811.293,,150813.60000000056,,150827.868,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:23:07.084Z,,,,,,12,502.74300000001676,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,151312.60000000056,151311.201,150811.293,150814,150827.868,151330.611,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:23:07.085Z,,,,,,12,4462.986000000004,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,151313.2000000002,151311.201,146831.584,146833,146848.215,151330.611,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:23:07.583Z,,,,,,6,496.1009999999951,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,151811.2999999998,151810.303,151311.201,151313.40000000037,151330.611,151826.712,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:23:08.986Z,,,,,,6,1390.8880000005593,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D88.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D88.png,,,,,,,,,true,j,keypress(j),0.545,0.515,true,153218.90000000037,153217.60000000056,151810.303,151811.60000000056,151826.712,153252.915,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:23:11.009Z,,,,0.545,,6,2004.8610000000044,timeout,,,0.545,,0.515,,,9,,,,,,,-12,,,,,0.515,true,155241.5,155240.442,153209.002,153224.2000000002,153252.915,155257.776,,88,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:23:11.010Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,155243,155240.442,,155242.7000000002,,155257.776,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:23:11.508Z,,,,,,6,498.82499999998254,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,155740.7000000002,155739.828,155240.442,155243.2000000002,155257.776,155756.601,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:23:11.508Z,,,,,,6,4409.217000000004,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,155741.10000000056,155739.828,151311.201,151313.2999999998,151330.611,155756.601,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:23:12.008Z,,,,,,18,499.4630000000179,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,156240.5,156239.516,155739.828,155741.2000000002,155756.601,156256.064,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:23:12.790Z,,,,,,18,765.3360000003595,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D87.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D87.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,157022.60000000056,157021.40000000037,156239.516,156240.7000000002,156256.064,157038.964,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:23:14.788Z,,,,0.545,,18,1997.9599999999919,timeout,,,0.545,,0.455,,,9,,,,,,,-3,,,,,0.455,false,159021.2999999998,159020.181,157022.214,157027.7999999998,157038.964,159036.924,,97,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:23:14.790Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,159023.2000000002,159020.181,,159022.90000000037,,159036.924,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:23:15.288Z,,,,,,18,499.5089999999909,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,159520.7999999998,159519.8,159020.181,159023.40000000037,159036.924,159536.433,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:23:15.288Z,,,,,,18,3763.1989999999932,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,159521.10000000056,159519.8,155739.828,155741.2000000002,155756.601,159536.433,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:23:15.787Z,,,,,,6,499.2820000000065,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,160020.2000000002,160019.368,159519.8,159521.2000000002,159536.433,160035.715,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:23:16.680Z,,,,,,6,875.185000000376,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D76.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D76.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,160912.7000000002,160910.90000000037,160019.368,160020.2999999998,160035.715,160918.205,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:23:18.668Z,,,,0.515,,6,1998.2180000000226,timeout,,,0.515,,0.485,,,3,,,,,,,0,,,,,0.485,true,162901,162900.042,160901.618,160915.2999999998,160918.205,162916.423,,100,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:23:18.670Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,162903.2000000002,162900.042,,162902.90000000037,,162916.423,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:23:19.167Z,,,,,,6,499.625,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,163400.5,163399.483,162900.042,162903.2999999998,162916.423,163416.048,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:23:19.168Z,,,,,,6,3863.0500000000175,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,163400.7999999998,163399.483,159519.8,159521.2000000002,159536.433,163416.048,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:23:19.667Z,,,,,,6,499.78999999997905,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,163900.10000000056,163898.939,163399.483,163400.90000000037,163416.048,163915.838,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:23:20.389Z,,,,,,6,704.1620000000112,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D56.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D56.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,164621.7000000002,164620,163898.939,163900.2999999998,163915.838,164631.4,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:23:22.381Z,,,,0.545,,6,1998.3340000000026,timeout,,,0.545,,0.515,,,9,,,,,,,9,,,,,0.515,false,166614.10000000056,166613.084,164614.888,164623.2999999998,164631.4,166629.734,,109,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:23:22.383Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,166616.2999999998,166613.084,,166616.10000000056,,166629.734,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:23:22.881Z,,,,,,6,499.6160000000091,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,167113.60000000056,167112.697,166613.084,166616.5,166629.734,167129.35,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:23:22.881Z,,,,,,6,3696.648999999976,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,167113.90000000037,167112.697,163399.483,163400.7999999998,163416.048,167129.35,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:23:23.380Z,,,,,,6,499.25599999999395,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,167613,167612.119,167112.697,167114.10000000056,167129.35,167628.606,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:23:24.369Z,,,,,,6,971.693999999814,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D50.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D50.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,168601.7000000002,168600.2999999998,167612.119,167613.2000000002,167628.606,168611.003,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:23:26.361Z,,,,0.485,,6,1998.426999999996,timeout,,,0.485,,0.455,,,-3,,,,,,,6,,,,,0.455,false,170593.7999999998,170592.77,168594.509,168604.7999999998,168611.003,170609.43,,106,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:23:26.363Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,false,170595.7999999998,170592.77,,170595.60000000056,,170609.43,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:23:26.860Z,,,,,,6,499.5460000000021,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,171093.2000000002,171092.314,170592.77,170596,170609.43,171108.976,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:23:26.861Z,,,,,,6,3962.964000000007,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,171093.40000000037,171092.314,167112.697,167114,167129.35,171108.976,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:23:27.360Z,,,,,,12,499.372000000003,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,171592.7000000002,171591.842,171092.314,171093.60000000056,171108.976,171608.348,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:23:28.876Z,,,,,,12,1499.5520000003744,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D45.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D45.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,173109.40000000037,173107.90000000037,171591.842,171592.7999999998,171608.348,173124.093,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:23:30.873Z,,,,0.53,,12,1998.8209999999963,timeout,,,0.53,,0.47,,,6,,,,,,,12,,,,,0.47,true,175106.2000000002,175105.144,173107.164,173112.10000000056,173124.093,175122.914,,112,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:23:30.875Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,175107.5,175105.144,,175107.2999999998,,175122.914,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:23:31.373Z,,,,,,12,498.6000000000058,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,175605.7000000002,175604.769,175105.144,175107.7999999998,175122.914,175621.514,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:23:31.373Z,,,,,,12,4495.793000000005,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,175606,175604.769,171092.314,171093.60000000056,171108.976,175621.514,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:23:31.872Z,,,,,,18,499.39400000000023,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,176105.2999999998,176104.288,175604.769,175606.2000000002,175621.514,176120.908,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:23:32.947Z,,,,,,18,1057.891999999818,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D80.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D80.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,177180.2000000002,177178.7999999998,176104.288,176105.60000000056,176120.908,177188.231,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:23:34.936Z,,,,0.545,,18,1996.75,timeout,,,0.545,,0.455,,,9,,,,,,,21,,,,,0.455,true,179169.10000000056,179168.086,177169.735,177181.5,177188.231,179184.981,,121,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:23:34.938Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,179171,179168.086,,179170.7999999998,,179184.981,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:23:35.436Z,,,,,,18,499.01699999999255,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,179668.5,179667.438,179168.086,179171.2000000002,179184.981,179683.998,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:23:35.436Z,,,,,,18,4045.923999999999,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,179668.90000000037,179667.438,175604.769,175606.2000000002,175621.514,179683.998,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:23:35.935Z,,,,,,9,499.81299999999464,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,180168.10000000056,180167.153,179667.438,179669.10000000056,179683.998,180183.811,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:23:36.610Z,,,,,,9,657.4889999998268,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D86.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D86.png,,,,,,,,,true,f,keypress(f),0.485,0.53,true,180843.40000000037,180841.2999999998,180167.153,180168.2999999998,180183.811,180849.589,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:23:38.599Z,,,,0.53,,9,1998.3669999999984,timeout,,,0.485,,0.485,,,6,,,,,,,27,,,,,0.53,true,182832.2999999998,182831.239,180833.113,180845.60000000056,180849.589,182847.956,,127,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:23:38.601Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,182833.90000000037,182831.239,,182833.7000000002,,182847.956,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:23:39.104Z,,,,,,9,499.94999999998254,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,183336.7000000002,183330.874,182831.239,182834.10000000056,182847.956,183347.906,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:23:39.104Z,,,,,,9,3646.8760000000184,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,183337,183330.874,179667.438,179669,179683.998,183347.906,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:23:39.598Z,,,,,,6,499.40200000000186,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,183831.5,183830.412,183330.874,183337.2000000002,183347.906,183847.308,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:23:40.994Z,,,,,,6,1377.2920000005688,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D62.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D62.png,,,,,,,,,true,j,keypress(j),0.515,0.485,true,185226.90000000037,185224.60000000056,183830.412,183831.60000000056,183847.308,185245.981,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:23:42.995Z,,,,0.515,,6,1997.9109999999928,timeout,,,0.515,,0.485,,,3,,,,,,,30,,,,,0.485,true,187228.5,187227.252,185229.039,185230.7000000002,185245.981,187243.892,,130,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:23:42.998Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,true,187230.7999999998,187227.252,,187230.5,,187243.892,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:23:43.495Z,,,,,,6,499.54899999999907,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,187727.7999999998,187726.781,187227.252,187231,187243.892,187743.441,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:23:43.495Z,,,,,,6,4378.875,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,187728.2999999998,187726.781,183330.874,183337.2000000002,183347.906,187743.441,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:23:43.995Z,,,,,,6,499.7600000000093,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,188227.7000000002,188226.394,187726.781,187728.40000000037,187743.441,188243.201,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:23:44.708Z,,,,,,6,695.4990000001853,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D8.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D8.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,188941.10000000056,188938.7000000002,188226.394,188227.90000000037,188243.201,188958.817,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:23:46.709Z,,,,0.545,,6,1998.4339999999793,timeout,,,0.545,,0.515,,,9,,,,,,,39,,,,,0.515,false,190941.5,190940.434,188942.373,188945.5,188958.817,190957.251,,139,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:23:46.710Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,190943.40000000037,190940.434,,190943.2000000002,,190957.251,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:23:47.208Z,,,,,,6,499.5470000000205,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,191440.7999999998,191439.91,190940.434,190943.60000000056,190957.251,191456.798,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:23:47.208Z,,,,,,6,3696.469000000012,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,191441,191439.91,187726.781,187728.40000000037,187743.441,191456.798,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:23:47.708Z,,,,,,18,499.0899999999965,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,191940.60000000056,191939.436,191439.91,191441.10000000056,191456.798,191955.888,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:23:48.294Z,,,,,,18,567.9119999998074,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D75.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D75.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,192526.7000000002,192523.7999999998,191939.436,191941,191955.888,192538.659,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:23:50.288Z,,,,0.545,,18,1998.18299999999,timeout,,,0.545,,0.455,,,9,,,,,,,48,,,,,0.455,true,194521.40000000037,194520.35,192522.152,192530.7000000002,192538.659,194536.842,,148,
timeout,canvas.Screen,0_5_14_3,2022-07-15T14:23:50.291Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,194523.5,194520.35,,194523.2000000002,,194536.842,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T14:23:50.788Z,,,,,,18,499.63300000000163,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,195020.7999999998,195019.995,194520.35,194523.60000000056,194536.842,195036.475,,,
trial,flow.Sequence,0_5_14,2022-07-15T14:23:50.788Z,,,,,,18,3563.1969999999856,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,195021.10000000056,195019.995,191439.91,191441,191456.798,195036.475,,,
