sender,sender_type,sender_id,timestamp,meta,,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
trial,flow.Sequence,0_5_0,2022-07-15T14:38:16.200Z,,,,,,6,4166.420000000013,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,95364,95364.32,91197.84,91198,91197.9,95380.98,,,
fixation,canvas.Screen,0_5_1_0,2022-07-15T14:38:16.699Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,95865,95864.3,95364.32,95365,95380.98,95880.98,,,
stimulus,canvas.Screen,0_5_1_1,2022-07-15T14:38:17.600Z,,,,,,18,869.0200000000041,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D31.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D31.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,96766,96750,95864.3,95865,95880.98,96767.34,,,
choice,canvas.Screen,0_5_1_2,2022-07-15T14:38:19.582Z,,,,0.455,,18,1996.9600000000064,timeout,,,0.545,,0.545,,,-9,,,,,,,-18,,,,,0.455,false,98748,98747.64,96767.28,96768,96767.34,98764.3,,82,
timeout,canvas.Screen,0_5_1_3,2022-07-15T14:38:19.584Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,false,98749,98747.64,,98749,,98764.3,,,
ITI,canvas.Screen,0_5_1_4,2022-07-15T14:38:20.083Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,false,99247,99247.64,98747.64,98749,98764.3,99264.3,,,
trial,flow.Sequence,0_5_1,2022-07-15T14:38:20.083Z,,,,,,18,3866.6600000000035,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,false,99249,99247.64,95364.32,95365,95380.98,99264.3,,,
fixation,canvas.Screen,0_5_2_0,2022-07-15T14:38:20.583Z,,,,,,6,500.0200000000041,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,99748,99747.64,99247.64,99249,99264.3,99764.32,,,
stimulus,canvas.Screen,0_5_2_1,2022-07-15T14:38:21.936Z,,,,,,6,1329.679999999993,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D11.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D11.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,101101,101094,99747.64,99749,99764.32,101103.28,,,
choice,canvas.Screen,0_5_2_2,2022-07-15T14:38:23.915Z,,,,0.515,,6,1994.3800000000047,timeout,,,0.515,,0.485,,,3,,,,,,,-15,,,,,0.485,false,103081,103081,101103.22,101103,101103.28,103097.66,,85,
timeout,canvas.Screen,0_5_2_3,2022-07-15T14:38:23.917Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,103082,103081,,103082,,103097.66,,,
ITI,canvas.Screen,0_5_2_4,2022-07-15T14:38:24.416Z,,,,,,6,499.9799999999959,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,103581,103580.98,103081,103082,103097.66,103597.64,,,
trial,flow.Sequence,0_5_2,2022-07-15T14:38:24.416Z,,,,,,6,4316.679999999993,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,103581,103580.98,99247.64,99249,99264.3,103597.64,,,
fixation,canvas.Screen,0_5_3_0,2022-07-15T14:38:24.916Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,104081,104080.98,103580.98,103581,103597.64,104097.64,,,
stimulus,canvas.Screen,0_5_3_1,2022-07-15T14:38:26.640Z,,,,,,9,1699.3600000000006,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D88.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D88.png,,,,,,,,,true,j,keypress(j),0.485,0.53,true,105806,105797,104080.98,104082,104097.64,105807.68,,,
choice,canvas.Screen,0_5_3_2,2022-07-15T14:38:28.633Z,,,,0.485,,9,2006.640000000014,timeout,,,0.485,,0.53,,,-3,,,,,,,-18,,,,,0.53,true,107798,107797.64,105807.62,105808,105807.68,107814.32,,82,
timeout,canvas.Screen,0_5_3_3,2022-07-15T14:38:28.634Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,107798,107797.64,,107798,,107814.32,,,
ITI,canvas.Screen,0_5_3_4,2022-07-15T14:38:29.133Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,108297,108297.64,107797.64,107799,107814.32,108314.32,,,
trial,flow.Sequence,0_5_3,2022-07-15T14:38:29.133Z,,,,,,9,4700,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,108298,108297.64,103580.98,103581,103597.64,108314.32,,,
fixation,canvas.Screen,0_5_4_0,2022-07-15T14:38:29.633Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,108798,108797.64,108297.64,108298,108314.32,108814.32,,,
stimulus,canvas.Screen,0_5_4_1,2022-07-15T14:38:31.112Z,,,,,,6,1451.679999999993,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D10.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D10.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,110277,110266,108797.64,108798,108814.32,110279.24,,,
choice,canvas.Screen,0_5_4_2,2022-07-15T14:38:33.099Z,,,,0.515,,6,2001.7399999999907,timeout,,,0.545,,0.545,,,3,,,,,,,-15,,,,,0.515,true,112265,112264.32,110279.16,110279,110279.24,112280.98,,85,
timeout,canvas.Screen,0_5_4_3,2022-07-15T14:38:33.100Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,112266,112264.32,,112266,,112280.98,,,
ITI,canvas.Screen,0_5_4_4,2022-07-15T14:38:33.599Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,112764,112764.32,112264.32,112266,112280.98,112780.98,,,
trial,flow.Sequence,0_5_4,2022-07-15T14:38:33.599Z,,,,,,6,4450,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,112764,112764.32,108297.64,108298,108314.32,112780.98,,,
fixation,canvas.Screen,0_5_5_0,2022-07-15T14:38:34.099Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,113265,113264.32,112764.32,112765,112780.98,113280.98,,,
stimulus,canvas.Screen,0_5_5_1,2022-07-15T14:38:35.160Z,,,,,,12,1032.020000000004,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,f,keypress(f),0.53,0.47,true,114326,114313,113264.32,113265,113280.98,114328.8,,,
choice,canvas.Screen,0_5_5_2,2022-07-15T14:38:37.150Z,,,,0.47,,12,2002.179999999993,timeout,,,0.53,,0.53,,,-6,,,,,,,-21,,,,,0.47,true,116314,116314.32,114328.72,114329,114328.8,116330.98,,79,
timeout,canvas.Screen,0_5_5_3,2022-07-15T14:38:37.151Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,true,116316,116314.32,,116316,,116330.98,,,
ITI,canvas.Screen,0_5_5_4,2022-07-15T14:38:37.649Z,,,,,,12,500.0200000000041,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,116815,116814.32,116314.32,116316,116330.98,116831,,,
trial,flow.Sequence,0_5_5,2022-07-15T14:38:37.650Z,,,,,,12,4033.340000000011,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,true,116815,116814.32,112764.32,112765,112780.98,116831,,,
fixation,canvas.Screen,0_5_6_0,2022-07-15T14:38:38.149Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,117315,117314.32,116814.32,116815,116831,117331,,,
stimulus,canvas.Screen,0_5_6_1,2022-07-15T14:38:39.136Z,,,,,,6,966,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D20.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D20.png,,,,,,,,,true,j,keypress(j),0.545,0.515,true,118301,118297,117314.32,117315,117331,118303.38,,,
choice,canvas.Screen,0_5_6_2,2022-07-15T14:38:41.116Z,,,,0.545,,6,1994.2799999999988,timeout,,,0.545,,0.515,,,9,,,,,,,-12,,,,,0.515,true,120281,120281,118303.3,118303,118303.38,120297.66,,88,
timeout,canvas.Screen,0_5_6_3,2022-07-15T14:38:41.118Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,true,120282,120281,,120282,,120297.66,,,
ITI,canvas.Screen,0_5_6_4,2022-07-15T14:38:41.616Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,120782,120781,120281,120283,120297.66,120797.66,,,
trial,flow.Sequence,0_5_6,2022-07-15T14:38:41.616Z,,,,,,6,3950,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,120782,120781,116814.32,116815,116831,120797.66,,,
fixation,canvas.Screen,0_5_7_0,2022-07-15T14:38:42.116Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,121282,121281,120781,120782,120797.66,121297.66,,,
stimulus,canvas.Screen,0_5_7_1,2022-07-15T14:38:43.360Z,,,,,,9,1218.3399999999965,response,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D92.png,,,,,,,,,true,f,keypress(f),0.485,0.53,true,122526,122516,121281,121282,121297.66,122526.92,,,
choice,canvas.Screen,0_5_7_2,2022-07-15T14:38:45.350Z,,,,0.53,,9,2004.0800000000017,timeout,,,0.485,,0.485,,,6,,,,,,,-6,,,,,0.53,true,124515,124514.34,122526.84,122527,122526.92,124531,,94,
timeout,canvas.Screen,0_5_7_3,2022-07-15T14:38:45.351Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,true,124516,124514.34,,124516,,124531,,,
ITI,canvas.Screen,0_5_7_4,2022-07-15T14:38:45.849Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,125015,125014.32,124514.34,124516,124531,125031,,,
trial,flow.Sequence,0_5_7,2022-07-15T14:38:45.849Z,,,,,,9,4216.6600000000035,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,125015,125014.32,120781,120782,120797.66,125031,,,
fixation,canvas.Screen,0_5_8_0,2022-07-15T14:38:46.350Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,125515,125514.32,125014.32,125015,125031,125531,,,
stimulus,canvas.Screen,0_5_8_1,2022-07-15T14:38:47.375Z,,,,,,12,1000,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D10.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D10.png,,,,,,,,,true,f,keypress(f),0.47,0.47,false,126541,126531,125514.32,125515,125531,126543.38,,,
choice,canvas.Screen,0_5_8_2,2022-07-15T14:38:49.366Z,,,,0.53,,12,2004.2999999999884,timeout,,,0.53,,0.47,,,6,,,,,,,0,,,,,0.47,false,128531,128531,126543.3,126544,126543.38,128547.68,,100,
timeout,canvas.Screen,0_5_8_3,2022-07-15T14:38:49.367Z,,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,128533,128531,,128533,,128547.68,,,
ITI,canvas.Screen,0_5_8_4,2022-07-15T14:38:49.865Z,,,,,,12,499.9800000000105,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,129031,129031,128531,128533,128547.68,129047.66,,,
trial,flow.Sequence,0_5_8,2022-07-15T14:38:49.866Z,,,,,,12,4000,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,129031,129031,125014.32,125015,125031,129047.66,,,
fixation,canvas.Screen,0_5_9_0,2022-07-15T14:38:50.366Z,,,,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,129532,129531,129031,129031,129047.66,129547.66,,,
stimulus,canvas.Screen,0_5_9_1,2022-07-15T14:38:52.024Z,,,,,,6,1640.3399999999965,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D2.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D2.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,131190,131188,129531,129532,129547.66,131191.44,,,
choice,canvas.Screen,0_5_9_2,2022-07-15T14:38:54.016Z,,,,0.515,,6,2006.2200000000012,timeout,,,0.515,,0.485,,,3,,,,,,,3,,,,,0.485,false,133182,133181,131191.34,131191,131191.44,133197.66,,103,
timeout,canvas.Screen,0_5_9_3,2022-07-15T14:38:54.017Z,,,,,,6,NaN,skipped,,,0.515,,,,,,,,,,,,,,,,,0.485,false,133182,133181,,133182,,133197.66,,,
ITI,canvas.Screen,0_5_9_4,2022-07-15T14:38:54.516Z,,,,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,133681,133681,133181,133182,133197.66,133697.66,,,
trial,flow.Sequence,0_5_9,2022-07-15T14:38:54.516Z,,,,,,6,4633.3399999999965,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,133681,133681,129031,129031,129047.66,133697.66,,,
fixation,canvas.Screen,0_5_10_0,2022-07-15T14:38:55.016Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,134181,134181,133681,133681,133697.66,134197.66,,,
stimulus,canvas.Screen,0_5_10_1,2022-07-15T14:38:56.064Z,,,,,,6,1021.3399999999965,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D79.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D79.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,135229,135219,134181,134182,134197.66,135230.86,,,
choice,canvas.Screen,0_5_10_2,2022-07-15T14:38:58.049Z,,,,0.485,,6,2000.140000000014,timeout,,,0.485,,0.455,,,-3,,,,,,,0,,,,,0.455,false,137214,137214.34,135230.78,135231,135230.86,137231,,100,
timeout,canvas.Screen,0_5_10_3,2022-07-15T14:38:58.050Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,false,137215,137214.34,,137215,,137231,,,
ITI,canvas.Screen,0_5_10_4,2022-07-15T14:38:58.549Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,137715,137714.34,137214.34,137215,137231,137731,,,
trial,flow.Sequence,0_5_10,2022-07-15T14:38:58.549Z,,,,,,6,4016.679999999993,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,137715,137714.34,133681,133681,133697.66,137731,,,
fixation,canvas.Screen,0_5_11_0,2022-07-15T14:38:59.049Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,138214,138214.34,137714.34,137715,137731,138231,,,
stimulus,canvas.Screen,0_5_11_1,2022-07-15T14:38:59.832Z,,,,,,18,753,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D89.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D89.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,138997,138984,138214.34,138214,138231,138998.68,,,
choice,canvas.Screen,0_5_11_2,2022-07-15T14:39:01.816Z,,,,0.545,,18,1999,timeout,,,0.545,,0.455,,,9,,,,,,,9,,,,,0.455,true,140981,140981,138998.62,138999,138998.68,140997.68,,109,
timeout,canvas.Screen,0_5_11_3,2022-07-15T14:39:01.816Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,140982,140981,,140982,,140997.68,,,
ITI,canvas.Screen,0_5_11_4,2022-07-15T14:39:02.316Z,,,,,,18,499.9800000000105,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,141481,141481,140981,140982,140997.68,141497.66,,,
trial,flow.Sequence,0_5_11,2022-07-15T14:39:02.316Z,,,,,,18,3750,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,141482,141481,137714.34,137715,137731,141497.66,,,
fixation,canvas.Screen,0_5_12_0,2022-07-15T14:39:02.816Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,141981,141981,141481,141482,141497.66,141997.66,,,
stimulus,canvas.Screen,0_5_12_1,2022-07-15T14:39:03.647Z,,,,,,9,799.3399999999965,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D3.png,,,,,,,,,true,j,keypress(j),0.53,0.53,false,142813,142797,141981,141981,141997.66,142815.24,,,
choice,canvas.Screen,0_5_12_2,2022-07-15T14:39:05.633Z,,,,0.53,,9,1999.1000000000058,timeout,,,0.485,,0.485,,,6,,,,,,,15,,,,,0.53,false,144798,144797.66,142815.18,142815,142815.24,144814.34,,115,
timeout,canvas.Screen,0_5_12_3,2022-07-15T14:39:05.634Z,,,,,,9,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.53,false,144799,144797.66,,144799,,144814.34,,,
ITI,canvas.Screen,0_5_12_4,2022-07-15T14:39:06.133Z,,,,,,9,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,false,145298,145297.66,144797.66,144799,144814.34,145314.34,,,
trial,flow.Sequence,0_5_12,2022-07-15T14:39:06.133Z,,,,,,9,3800,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,false,145298,145297.66,141481,141482,141497.66,145314.34,,,
fixation,canvas.Screen,0_5_13_0,2022-07-15T14:39:06.633Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,145798,145797.68,145297.66,145298,145314.34,145814.34,,,
stimulus,canvas.Screen,0_5_13_1,2022-07-15T14:39:07.296Z,,,,,,18,638.6600000000035,response,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D26.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D26.png,,,,,,,,,true,j,keypress(j),0.545,0.455,true,146461,146453,145797.68,145798,145814.34,146462.84,,,
choice,canvas.Screen,0_5_13_2,2022-07-15T14:39:09.283Z,,,,0.545,,18,2001.5,timeout,,,0.545,,0.455,,,9,,,,,,,24,,,,,0.455,true,148448,148447.68,146462.78,146462,146462.84,148464.34,,124,
timeout,canvas.Screen,0_5_13_3,2022-07-15T14:39:09.284Z,,,,,,18,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.455,true,148449,148447.68,,148449,,148464.34,,,
ITI,canvas.Screen,0_5_13_4,2022-07-15T14:39:09.783Z,,,,,,18,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,148948,148947.68,148447.68,148449,148464.34,148964.34,,,
trial,flow.Sequence,0_5_13,2022-07-15T14:39:09.783Z,,,,,,18,3633.3399999999965,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,148948,148947.68,145297.66,145298,145314.34,148964.34,,,
fixation,canvas.Screen,0_5_14_0,2022-07-15T14:39:10.282Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,149448,149447.68,148947.68,148948,148964.34,149464.34,,,
stimulus,canvas.Screen,0_5_14_1,2022-07-15T14:39:11.335Z,,,,,,6,1035.6600000000035,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D74.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D74.png,,,,,,,,,true,f,keypress(f),0.515,0.515,false,150501,150500,149447.68,149448,149464.34,150502.6,,,
choice,canvas.Screen,0_5_14_2,2022-07-15T14:39:13.316Z,,,,0.545,,6,1995.0799999999872,timeout,,,0.545,,0.515,,,9,,,,,,,33,,,,,0.515,false,152481,152481,150502.54,150503,150502.6,152497.68,,133,
timeout,canvas.Screen,0_5_14_3,2022-07-15T14:39:13.317Z,,,,,,6,NaN,skipped,,,0.545,,,,,,,,,,,,,,,,,0.515,false,152482,152481,,152482,,152497.68,,,
ITI,canvas.Screen,0_5_14_4,2022-07-15T14:39:13.815Z,,,,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,152981,152981,152481,152482,152497.68,152997.68,,,
trial,flow.Sequence,0_5_14,2022-07-15T14:39:13.815Z,,,,,,6,4016.6600000000035,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,152981,152981,148947.68,148948,148964.34,152997.68,,,
fixation,canvas.Screen,0_5_15_0,2022-07-15T14:39:14.316Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,153482,153481,152981,152981,152997.68,153497.68,,,
stimulus,canvas.Screen,0_5_15_1,2022-07-15T14:39:15.087Z,,,,,,6,752.320000000007,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D76.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D76.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,154254,154250,153481,153482,153497.68,154254.6,,,
choice,canvas.Screen,0_5_15_2,2022-07-15T14:39:17.066Z,,,,0.455,,6,1993.0799999999872,timeout,,,0.485,,0.485,,,-9,,,,,,,24,,,,,0.455,true,156232,156231.02,154254.54,154255,154254.6,156247.68,,124,
timeout,canvas.Screen,0_5_15_3,2022-07-15T14:39:17.069Z,,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,true,156234,156231.02,,156234,,156247.68,,,
ITI,canvas.Screen,0_5_15_4,2022-07-15T14:39:17.566Z,,,,,,6,500,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,156732,156731.02,156231.02,156234,156247.68,156747.68,,,
trial,flow.Sequence,0_5_15,2022-07-15T14:39:17.566Z,,,,,,6,3733.3399999999965,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,156732,156731.02,152981,152981,152997.68,156747.68,,,
fixation,canvas.Screen,0_5_16_0,2022-07-15T14:39:18.066Z,,,,,,12,500,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,true,157231,157231.02,156731.02,156732,156747.68,157247.68,,,
stimulus,canvas.Screen,0_5_16_1,2022-07-15T14:39:18.896Z,,,,,,12,799.320000000007,response,,0.47,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D77.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D77.png,,,,,,,,,true,j,keypress(j),0.53,0.47,true,158061,158047,157231.02,157231,157247.68,158064.08,,,
choice,canvas.Screen,0_5_16_2,2022-07-15T14:39:20.883Z,,,,0.53,,12,2000.2799999999988,timeout,,,0.53,,0.47,,,6,,,,,,,30,,,,,0.47,true,160048,160047.68,158064.02,158064,158064.08,160064.36,,130,
