timestamp,gain_color,loss_color,left,right,choice,not_choice,diff_net_value,duration,responded,response,points,pointsBlock,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,response_action,picture_left,picture_right,subject_id,file,block,choice_corrected,not_choice_corrected,maximized_option
2022-07-13T16:46:57.162Z,yellow,blue,0.53,0.47,0.47,0.53,12,956.820000000007,true,j,6,42,0,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D82.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D82.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.47,0.53,1
2022-07-13T16:47:00.944Z,yellow,blue,0.545,0.515,0.515,0.545,6,742.880000000005,true,j,-3,39,0,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D49.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D49.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.515,0.545,1
2022-07-13T16:47:04.646Z,yellow,blue,0.53,0.485,0.485,0.53,9,665.200000000012,true,j,3,42,0,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D25.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D25.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.485,0.53,1
2022-07-13T16:47:08.578Z,yellow,blue,0.545,0.455,0.455,0.545,18,873.659999999974,true,j,9,51,0,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D3.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.455,0.545,1
2022-07-13T16:47:12.178Z,yellow,blue,0.485,0.515,0.485,0.515,6,555.580000000016,true,f,3,54,0,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D3.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.485,0.515,1
2022-07-13T16:47:16.198Z,yellow,blue,0.455,0.485,0,0,6,3016.03999999998,false,timeout,0,54,0,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D90.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D90.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0,0,0
2022-07-13T16:47:22.231Z,yellow,blue,0.485,0.515,0,0,6,3015.69999999995,false,timeout,0,54,0,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D86.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D86.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0,0,0
2022-07-13T16:47:28.263Z,yellow,blue,0.515,0.545,0,0,6,3017.21999999997,false,timeout,0,54,0,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D25.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D25.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0,0,0
2022-07-13T16:47:34.296Z,yellow,blue,0.53,0.485,0,0,9,3017.5,false,timeout,0,54,0,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D90.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D90.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0,0,0
2022-07-13T16:47:40.333Z,yellow,blue,0.455,0.545,0,0,18,3015.84000000008,false,timeout,0,54,0,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D19.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D19.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0,0,0
2022-07-13T16:47:46.678Z,yellow,blue,0.485,0.455,0.455,0.485,6,1274.5,true,j,9,63,0,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D40.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D40.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.455,0.485,1
2022-07-13T16:47:50.345Z,yellow,blue,0.53,0.47,0.47,0.53,12,611.020000000019,true,j,6,69,0,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D3.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,0,0.47,0.53,1
2022-07-13T16:48:20.462Z,yellow,blue,0.53,0.51,0.51,0.53,4,2569.54000000004,true,j,-2,69,-2,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D19.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D19.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.51,0.53,1
2022-07-13T16:48:26.345Z,yellow,blue,0.505,0.495,0.505,0.495,2,3529.69999999995,true,f,-1,69,-3,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D34.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D34.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.505,0.495,0
2022-07-13T16:48:48.087Z,yellow,blue,0.51,0.49,0.49,0.51,4,19456.72,true,j,2,69,-1,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D9.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D9.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.49,0.51,1
2022-07-13T16:48:53.893Z,yellow,blue,0.495,0.485,0.485,0.495,2,3470.33999999997,true,j,3,69,2,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D75.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D75.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.485,0.495,1
2022-07-13T16:48:59.726Z,yellow,blue,0.505,0.515,0.515,0.505,2,3623.18000000005,true,j,-3,69,-1,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D35.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D35.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.515,0.505,0
2022-07-13T16:49:02.997Z,yellow,blue,0.485,0.515,0.485,0.515,6,1055.43999999994,true,f,3,69,2,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D12.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D12.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.485,0.515,1
2022-07-13T16:49:06.759Z,yellow,blue,0.545,0.515,0.515,0.545,6,1507.52000000002,true,j,-3,69,-1,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D92.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.515,0.545,1
2022-07-13T16:49:09.792Z,yellow,blue,0.49,0.47,0.47,0.49,4,841.880000000005,true,j,6,69,5,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D91.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D91.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.47,0.49,1
2022-07-13T16:49:12.676Z,yellow,blue,0.485,0.455,0.455,0.485,6,669.560000000056,true,j,9,69,14,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D54.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D54.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.455,0.485,1
2022-07-13T16:49:17.476Z,yellow,blue,0.49,0.51,0.49,0.51,4,2531.62,true,f,2,69,16,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D91.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D91.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.49,0.51,1
2022-07-13T16:49:21.559Z,yellow,blue,0.495,0.485,0.485,0.495,2,1873.28000000003,true,j,3,69,19,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D58.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D58.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.485,0.495,1
2022-07-13T16:49:26.460Z,yellow,blue,0.53,0.51,0.51,0.53,4,2692.18000000005,true,j,-2,69,17,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D69.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D69.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.51,0.53,1
2022-07-13T16:49:29.575Z,yellow,blue,0.49,0.47,0.47,0.49,4,895.540000000037,true,j,6,69,23,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D69.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D69.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.47,0.49,1
2022-07-13T16:49:32.492Z,yellow,blue,0.495,0.505,0.505,0.495,2,711.560000000056,true,j,-1,69,22,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D14.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D14.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.505,0.495,0
2022-07-13T16:49:35.042Z,yellow,blue,0.545,0.515,0.515,0.545,6,359.079999999958,true,j,-3,69,19,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D88.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D88.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.515,0.545,1
